movie_id,language_id
95752,52711
232862,52711
204113,52279
94664,52279
94664,52686
253239,52674
253239,52694
31329,52711
31329,52694
125395,52694
53168,52519
168767,52711
155084,52711
188207,52711
145220,52674
145220,52711
36861,52711
111250,52711
14408,52694
42802,52694
42802,52686
40172,52566
192134,52711
186997,52694
218931,52711
89237,52711
119360,52694
119360,52703
119360,52670
215743,52465
64527,52566
190955,52670
190955,52711
190955,52703
208277,52674
256561,52711
256561,52686
9753,52711
9753,52686
9753,52670
229613,52711
51486,52711
199463,52540
213386,52674
213386,52621
38655,52711
34079,52711
252607,52694
110112,52711
209799,52711
138222,52711
60438,52711
224040,52711
146955,52711
146955,52670
174675,52711
94344,52674
29854,52711
256474,52711
80973,52711
170689,52711
170689,52694
170689,52621
170689,52686
34459,52711
183433,52711
180960,52686
56533,52711
38626,52711
96769,52711
95177,52711
193612,52711
200505,52711
52762,52711
178603,52711
94887,52711
191294,52540
69492,52711
131916,52711
211078,52711
40715,52711
70417,52711
70417,52703
264482,52686
180299,52569
180299,52565
180299,52566
180299,52711
171776,52711
40740,52711
40740,52694
64349,52694
48591,52698
46667,52711
90590,52711
77528,52711
39214,52711
35057,52711
67633,48243
67633,51237
25706,52711
104250,52711
88237,52621
102382,52711
42733,52703
26831,52711
197611,52711
42711,52711
251519,52711
74241,52711
74241,52566
47628,52711
47628,52694
130745,52711
185602,52711
157832,52711
127540,52711
157547,52711
24006,52711
45588,52711
94248,52711
71990,52711
249660,52711
35074,52711
156320,52711
244509,52711
62661,52711
268875,52711
50767,52711
161297,52711
30844,52711
197796,52711
197796,52694
61492,52566
73215,52689
179538,52670
172340,52711
25388,52711
47956,52711
127702,52670
172385,52711
172385,52621
262481,52711
196027,52540
226448,52711
214314,52711
32005,52711
60908,52711
119926,52711
214030,52711
157353,52711
153641,52711
77333,52711
167575,52711
59726,52711
236751,52711
42697,52711
166621,52711
84465,52711
219553,52711
219553,52670
25951,52711
25951,52566
193610,52711
184345,52711
242203,52711
12242,52711
113743,52711
258369,52671
29721,52711
93122,52711
209350,52711
19063,52566
139799,52711
215656,52670
203739,52711
127016,52711
199341,52711
199341,52694
199341,52674
199341,52703
123961,52711
95556,52711
221737,52711
254473,52711
152792,52711
112083,52711
89547,52711
43857,52711
80918,52711
130398,52711
54752,52711
85564,52711
95555,52711
89584,52694
89584,52109
145247,52540
145247,52674
145247,52711
145247,52670
145247,52694
145247,52686
210479,52711
159403,52566
46943,52711
252143,52711
126442,52711
242310,52711
38585,52711
43901,52711
180624,52711
180624,52674
44323,52711
211059,52355
300940,52355
293444,52648
76649,52711
44269,52694
225564,52694
137217,52711
137217,52670
226269,52711
192813,52711
69054,52711
22701,52711
141643,52711
137475,52711
119593,52711
51848,52711
236417,52711
197919,52711
120837,52711
245909,52711
44721,52711
61642,52711
42472,52711
42472,52694
71721,52648
71721,52540
195589,52711
33091,52540
46845,52711
49588,52711
49588,52694
49588,52669
54919,52674
54919,52694
54919,52540
54919,52671
54919,52711
195841,52569
195841,52694
53223,52711
177552,52711
227425,52711
258096,52711
216541,52711
112287,52711
112287,52694
258476,52711
272525,52684
49158,52711
191720,52711
191720,52694
191720,52674
191720,52670
110958,52711
259879,52711
174316,52711
52531,52566
205601,52711
152599,50797
152599,52711
152599,52669
39785,52711
19703,52701
30648,52703
262338,52711
53144,52711
38980,52711
82529,52569
82529,52711
82529,52674
94478,52711
94478,52694
26166,52711
139519,52670
139519,52711
186935,52670
48949,52711
16931,52711
36465,52711
36465,52694
44263,52519
44263,52671
252680,52711
105945,52711
128237,52670
197562,52625
10244,52674
55589,52506
195522,52670
54281,52566
199715,52670
199715,52711
240832,52671
240832,52711
240832,52694
240832,52670
240832,52465
127585,52711
124905,52711
179818,52711
90617,51546
90617,52674
74505,52711
74505,52694
187596,52711
222724,52711
223971,52711
188166,52711
192132,52711
212231,52711
42092,52625
41781,52625
41781,52711
215407,52569
4269,52694
54280,52566
54284,52566
263111,52711
59981,52711
212778,52711
212778,52670
94752,52711
37848,52671
209091,52711
256922,52711
41847,52711
1840,52711
49634,52703
267795,52711
267795,52694
69780,52711
89670,52648
120852,52566
54306,52566
40721,52711
96912,52711
205225,52711
54307,52566
253251,52169
253251,52711
253251,52670
179085,52711
113833,52711
91471,52711
113154,52711
238006,52711
210947,52703
210947,52711
210947,52694
158936,52711
138544,52711
158864,52711
214990,52711
174162,52711
95551,52670
95551,52711
121890,52711
260202,52711
260339,52711
171795,52711
49514,52519
49514,52711
272543,52674
232672,52711
198277,52711
253270,52711
276122,52711
56171,52711
56171,52694
56171,52674
166822,52711
75950,52711
462788,52711
17156,52711
204784,52711
169864,52694
169864,52711
169853,52711
65603,52711
47901,52711
102651,52711
192149,52109
192149,52355
192149,52711
254474,52711
148021,52711
5421,52703
268823,52711
194722,52711
58832,52711
183336,52355
92269,52711
77925,52711
5157,52711
118283,52711
176670,52711
46615,52711
190950,52711
32929,52711
133827,52694
258893,52711
137698,52670
209249,52694
209249,52711
99312,52711
188161,52711
109133,52711
42200,52711
42200,52670
31185,52711
31185,52671
252147,52711
252147,52566
137113,52711
228339,52355
262391,52694
185949,52711
173192,52711
60643,52711
203819,52711
177677,52674
177677,52711
177677,52540
106938,52711
106938,52694
20880,52711
64923,52711
75130,52670
75130,52711
198185,52701
198185,52711
255497,52711
174323,52711
39567,52674
173908,52711
159012,52711
159012,52670
248376,52519
248376,52671
192133,52711
62876,52694
54544,52694
181753,52711
255268,52711
255268,52670
256118,52711
91245,52711
79778,52711
207021,52711
120653,52711
82657,52566
82657,52711
185471,52711
185471,52670
42886,52711
245175,52711
46941,52711
46941,52670
160008,52711
136786,52711
234154,52295
220494,52711
163376,52711
92349,52711
248212,52519
248212,52711
248212,52671
248688,52711
217948,52711
217948,52703
4926,52711
222935,52711
209185,52711
40458,52711
174682,52711
175541,52711
220820,52684
220820,52711
105875,49675
140870,52698
94671,52711
40485,52711
93057,52694
106042,52711
128841,52711
82881,52711
202238,52670
61221,52711
44631,52711
43808,52711
104556,52711
131366,52674
50379,52711
110428,52694
41943,52711
100271,52566
157851,52711
1731,52711
15942,52694
78463,52674
68247,52711
41415,52711
250651,52711
201066,52711
218425,52711
93837,52711
227700,52711
208182,52711
126676,52694
114574,52711
187017,52711
244088,52703
156022,52711
84201,52711
82702,52711
228915,52711
102272,52674
38195,52694
194662,52711
48573,52670
112160,52694
275573,52711
38962,52711
226630,52711
254126,52711
240594,52711
78355,52711
84796,52711
87368,52694
209780,52711
177703,52711
250605,52711
250605,52670
213342,52674
159770,52711
119575,52711
172475,52711
86283,52711
28497,52711
28497,52670
21974,52711
21974,52670
146521,52686
91722,52711
28006,52711
51976,52670
140456,52711
146243,52711
250577,52711
159701,52711
26480,52711
26480,52671
259943,52671
85350,52670
85350,52711
253279,52711
256593,52540
133558,52711
133558,52694
86297,52711
184098,52711
43868,52711
31880,52711
209451,52711
77444,52711
27460,52711
58733,52711
139575,52540
44769,52711
250658,52711
159137,52711
90829,52648
262390,52711
110823,52711
110823,52703
151431,52711
84364,52711
140825,52711
91314,52711
215042,52539
242102,52711
74629,52711
86549,52670
86549,52711
50761,52711
72473,52711
259975,52711
169607,52711
204968,52711
204968,52669
204968,52686
66762,52711
206192,52711
21798,52711
89187,52711
171372,52711
133411,52711
133411,52552
13167,52711
176403,49780
70706,52711
43741,52279
64976,52711
80653,52703
180296,52711
186988,52703
212899,52711
218836,52711
100088,52711
127091,52703
88061,52711
174319,52711
120673,52711
50032,52711
79255,52711
72951,52711
262340,52711
118887,52711
118887,52674
43387,52711
278878,52711
174352,52711
226486,52711
15419,52711
15419,52701
139406,52711
219823,52694
64246,52566
242224,52711
28440,52711
28440,52670
279661,52711
29126,52711
99647,52566
108636,52465
114838,52711
267999,52711
267999,52279
244786,52711
210577,52711
152790,52711
250766,52711
88059,52648
250705,52703
250705,52711
159090,52701
257974,52711
184866,52711
104528,52711
104528,52674
204007,52670
252200,52506
121401,52711
86640,52703
86640,52621
49104,52569
49104,52711
49104,52694
49104,52295
119450,52711
83721,52671
32053,52711
41517,52701
41517,52495
258750,52711
258750,52566
108574,52674
108574,52694
108574,52711
26823,52711
250700,52711
123109,52711
89873,52711
129974,52711
102668,52711
169298,52711
169298,52670
169298,52694
169298,52674
128437,52711
128437,52694
39155,52711
211052,52355
109716,52711
101281,52711
29058,52711
80264,52711
84801,52711
32143,52711
43499,52711
184346,52711
168426,52711
224076,52631
265349,52711
209920,52711
253235,52711
259233,52566
227877,52711
254143,52711
44588,52694
253310,52711
40222,52711
206574,52674
71704,52711
71704,52686
262267,52711
148243,52694
225886,52711
105789,52711
64627,52711
64627,52674
98094,52711
101308,52711
101308,52694
65096,52711
244267,52711
30146,52566
79553,52465
238067,52711
53482,52703
238636,52711
146919,52711
43257,52711
89551,52711
214075,52711
118340,52711
132263,52711
63358,52711
53870,52711
53870,52694
53870,52669
208284,52506
208284,52694
242095,52711
99324,52711
121234,52711
145668,52711
298158,52711
262958,52711
200051,52711
185460,52711
138103,52711
250551,52625
250551,52701
235984,52701
276935,52701
37737,52711
37737,52701
37737,52670
184315,52711
282268,52711
282268,52670
279414,52711
79773,52711
79773,52694
163710,52711
150897,52674
44527,52694
56329,52519
157849,52711
47401,52711
159667,52711
231576,52711
12470,52566
12470,52671
87966,52711
38691,52711
172542,52711
46853,52703
156713,52711
114577,52711
34469,52711
70005,52711
168031,52686
168031,52711
168031,52694
44752,52711
113091,52711
136616,52711
136616,52674
29313,52670
191293,52506
162372,52670
215848,52670
109913,52711
108003,52711
54013,52711
25722,52711
40990,52711
21393,52540
215962,52711
31896,52711
70476,52711
26566,52694
60106,52694
35837,52670
82120,52698
27906,52711
244536,52711
242088,52711
199977,52694
238603,52711
149893,52674
149893,52552
57331,52711
57331,52694
57331,51237
57331,52077
80705,52674
169760,52711
262904,52674
262904,52711
161056,52648
164419,52648
243683,52711
118953,52711
46076,52711
63333,52711
269100,52711
116495,52711
116495,52694
116495,52566
438144,52694
284711,52711
53865,52711
53425,52711
27270,52711
204213,52569
204213,52694
92848,52711
63334,52711
244566,52711
7983,52674
69325,52711
50372,52711
209269,52711
157845,52671
157845,52711
4992,52711
44155,52694
239566,52711
217316,52711
242454,52465
167948,52711
212849,52711
38730,52698
229297,52711
61991,52694
61050,52711
60287,52711
78075,52711
139997,52703
139997,52711
265169,52109
265169,52711
159160,52711
252822,52674
252822,52552
252822,52540
252822,52506
252822,52711
252822,51237
253306,52711
94196,52694
94196,52674
64934,52694
84986,52711
18628,52694
228194,52701
228194,52711
228194,52694
242643,52711
192623,52711
133786,52711
30195,52711
151310,52711
107891,52671
193722,52566
67822,52711
201361,52711
107828,52671
42676,52703
244610,52711
261825,52295
161602,52711
106337,52711
47517,52711
47517,52694
47517,52686
76757,52711
98566,52711
273404,52711
296778,52670
254446,52711
56085,52684
56085,52711
56085,52694
243935,52711
112999,52625
48347,52711
48347,52694
137876,52711
227156,52711
62045,52621
62045,52670
62045,52711
174337,52711
286709,52711
286709,52694
53544,52711
59701,52711
54487,52711
81543,52711
143295,52711
42825,52711
53860,52694
193893,52711
5800,52711
152756,52711
240679,52674
240679,52711
240679,52355
124069,52711
64129,52711
42796,52711
146428,52686
25032,52686
37352,52711
198436,52506
314285,52506
314285,52703
269650,52711
124972,52711
22937,52711
74767,52694
69225,52694
292893,52711
258805,52711
108010,52711
56268,52694
242022,52711
22555,52711
36138,52694
85547,52694
162532,52694
56354,52711
56354,52279
71320,52711
81828,52711
275619,52711
43877,52566
112087,52711
292294,52711
211067,52711
212769,52711
189,52711
255491,52711
272261,52711
213417,52711
65210,52711
249164,52711
33209,52711
257377,52711
86997,52569
122698,52711
290274,52648
75785,52711
123561,52566
95372,52671
265010,52711
157823,52711
31937,52711
176069,52711
85765,52711
82760,52540
44022,52711
32142,52711
211065,52711
297677,52670
198460,52686
76329,52694
209244,52711
41810,52711
197696,52711
221902,52694
257668,52648
29705,52711
60228,52109
56702,52711
288427,52711
245184,49257
98355,52711
220289,52711
202125,52711
262357,52711
38467,52674
38467,52711
174326,52711
91207,52711
127812,52711
25747,52465
180856,52711
261101,52670
261101,52711
282813,52711
124470,52711
39398,52711
209189,52711
273621,52711
256274,52711
89092,52711
64973,52711
64522,52711
285692,52711
285692,52674
285692,52355
38462,52711
40951,52711
47571,52711
74950,52674
252956,52711
242090,52711
46737,52711
46737,52670
119700,52689
189277,52711
64683,52711
88573,52077
247182,52670
207780,52711
2692,52674
254775,52711
241848,52711
126172,52711
402857,52711
94590,52711
76846,52540
242683,52711
98250,52711
198567,52625
174314,52711
40218,52711
116569,52711
147106,52711
56364,52711
56364,52670
285597,52711
117969,52711
49503,52711
203024,52711
201283,52711
177335,52711
242131,52711
118245,52711
35568,52711
76047,52540
285946,52711
242475,52711
286402,52711
57277,52711
107146,52711
52686,52566
124295,52686
47860,52694
238561,52569
204922,52711
199933,52711
212530,52674
216859,52711
234200,52711
216282,52711
283384,52711
188839,52711
192145,52703
192145,52711
254191,52711
244517,52711
80853,52711
154400,52711
80318,52711
98116,52711
246400,52711
250650,52711
288130,52711
184322,52711
244772,52711
287590,52566
27740,52711
117992,52711
117992,52694
83188,52711
121975,52711
180252,52465
135418,52711
88285,52711
27286,52711
71181,52711
2965,52711
32109,52711
32109,52674
72472,52711
72472,52694
33814,52711
29328,52711
16091,52711
16091,52674
96600,52711
72114,52711
179799,52711
269710,52711
196325,52711
196325,52671
87151,52711
198663,52711
136835,52711
244506,52711
166643,52711
55222,52711
13434,52711
79611,52674
79611,52686
26376,52711
109565,52711
34064,50351
179519,50351
16986,52711
16986,52674
79016,52674
248504,52711
270302,52711
169917,52711
223632,52711
282296,52711
95966,52711
261855,52711
261770,52711
265832,52711
244264,52711
60859,52694
60859,52670
85633,52711
215935,52569
215935,52295
245859,52711
264767,52711
29835,52711
276843,52711
26750,52711
154653,52631
279967,52711
211879,50532
265189,52694
265189,52552
265189,52540
265189,52711
13914,52674
2195,52674
8948,52674
84857,52674
117464,52674
117464,52703
19996,52711
237202,52711
127105,52698
94069,52711
42553,52711
111479,52711
111479,52674
182799,52711
264656,52711
68004,52519
68004,52671
230779,52711
230779,52670
127798,52711
87621,52674
87621,52711
54561,52703
38654,52711
257451,52711
103701,52621
116352,52694
69559,52694
251981,52566
254904,52711
18374,52465
42648,52711
42493,52711
157825,52711
116351,52698
17200,52711
52314,52711
282041,52711
198182,52711
292483,52711
284427,52711
284427,52674
222461,52711
287877,52709
60828,52711
64835,52703
270668,52506
170687,52711
149871,52566
37702,52519
241261,52711
174324,52711
219054,52711
199415,52711
199415,52670
27212,52711
84540,52711
205004,52711
205004,52674
69328,52694
116350,52694
47703,52698
20372,52552
102913,52552
209440,52670
239678,52711
93115,52711
179822,52711
53042,52621
230295,52540
295507,52711
15916,52566
123742,52711
267480,52565
15478,52711
57812,52711
57812,52694
126141,52694
157424,52711
190859,52711
263855,52711
246403,52711
42416,52703
37630,52684
254375,52674
254375,52711
254375,52694
210911,52519
65485,52703
58509,52703
250666,52711
42581,52711
42581,52621
42581,52670
43259,52711
140513,52566
271397,52631
215928,52711
253312,52711
149509,52711
250546,52711
158997,52711
8445,52648
8445,52540
86493,52674
26730,52669
44445,52698
22758,52703
28690,52670
43749,52711
151368,52670
151368,52711
244534,52711
286554,52711
91878,52703
56386,52703
50079,52711
52315,52684
52315,52711
26615,52671
84062,52711
234284,52566
49017,52711
88375,52711
38455,52711
38455,52694
33386,52711
1285,52670
227300,52711
107034,52703
83613,52711
63360,52711
118257,52711
118257,52694
118257,52674
118257,52703
118257,52621
118257,52109
169250,52674
169250,48243
262543,52711
241254,52711
152745,52711
100341,52684
227707,52711
25148,52711
28044,52711
33691,52711
27371,52711
109364,52694
107928,52703
38084,52711
43922,52711
156360,52711
75710,52703
39958,52711
39958,52670
73818,52711
47525,52711
25450,52711
244761,52711
251852,52711
153532,52648
188598,52711
188598,52694
188598,52671
206487,52711
204436,52694
204436,52711
8063,52711
8063,52703
8063,52686
293271,52711
293271,52506
293271,52648
293271,52669
206284,52711
53187,52711
297263,52711
53222,52694
46247,52711
52318,52711
21394,52540
26111,52540
108798,52566
146381,52711
108648,52566
273641,52684
273641,52711
273641,52686
54113,52506
54113,52711
54113,52648
54113,52674
54113,52552
54113,52669
54113,52670
54113,52540
169883,52711
34658,52519
62967,52711
246741,52674
246741,52711
276496,52711
282376,49780
282376,52686
37925,52711
37925,52694
43398,52711
261038,52711
23996,52711
239571,52711
245891,52279
245891,52711
245891,52686
208869,52711
62655,52711
62655,52703
286654,52711
91322,52711
38551,52566
205587,52711
157829,52711
244268,52711
15377,52694
35847,52694
256,52694
295538,52711
293205,52711
36072,52566
228150,52711
298317,52711
266285,52506
266285,52711
75007,52711
215211,52694
215211,52711
224282,52711
239563,52711
250989,52674
215379,52711
16049,52506
252102,52711
203186,52711
126323,52711
33387,52711
38457,52711
33388,52711
33389,52711
33392,52711
62692,52686
115232,52686
275318,52711
156597,52711
54557,52711
28302,52711
38458,52711
33393,52711
33394,52711
38461,52711
38463,52711
38454,52711
81707,52711
47455,52694
74276,52711
259442,52711
22072,52711
36323,52506
204762,52694
28437,52711
124124,52711
218778,52711
267333,52711
267336,52711
35017,52711
35017,52703
35017,52670
117869,52670
218043,52711
47454,52694
326038,52686
76207,52694
115214,52711
245844,52552
118658,52703
118658,51546
118658,52711
292445,52674
224946,52670
224946,52711
74790,52711
285025,52674
253292,52711
161426,52711
265016,52711
91237,52465
127862,52711
127862,52694
61138,52711
289727,52694
289727,52711
258193,52711
258193,52674
39262,52711
31275,52711
142946,52711
39263,52711
2813,52694
242512,52711
273997,52711
250578,52711
250578,52540
274127,52711
15021,52670
46314,52506
54445,52711
242582,52711
252457,52711
252457,52686
152736,52711
3937,52711
129943,52709
94513,52709
41097,52279
36523,52711
177572,52711
27501,52711
298538,52711
49706,52519
236735,52670
236735,52109
241742,52686
241742,52711
31446,52711
31446,52686
31024,52711
115549,52711
228326,52711
200727,52711
217923,52671
69017,52711
304850,52711
225044,52711
273271,52711
143516,52711
203912,52711
17278,52711
268735,52711
169066,52711
149087,52694
72270,52711
22599,52711
81424,52711
48504,52711
173491,52711
264660,52711
284306,52648
41558,52711
40081,52671
159304,52711
48488,52711
207752,52711
27805,52711
102851,52709
41023,52711
32069,52711
190173,52711
12314,52674
52996,52711
253254,52711
212846,52711
257874,52711
38890,52711
38890,52694
84944,52648
71098,52711
87060,52711
63140,52711
3576,52711
413669,52711
245700,52711
224414,52711
251232,52506
251232,52711
278772,52711
38456,52711
33708,52711
21250,52711
21250,52674
21250,52540
37193,52711
83228,52621
83226,52621
180305,52711
92401,52711
77887,52711
116440,52711
82424,52711
89888,52711
17082,52519
17082,52671
103081,52711
141950,52694
141950,52674
93407,52684
93407,52711
93407,52694
122843,52711
52475,52674
14575,52711
58626,52711
20270,52711
157058,52711
41244,52519
41244,52711
41244,52703
41244,52212
27310,52711
151933,52711
260063,52711
230731,52552
14830,52711
77499,52711
264646,52684
264646,52711
264646,52674
275287,52711
42313,52711
42313,52674
42313,52686
42313,52540
12450,52711
61495,52540
61495,52648
19164,52711
19165,52711
17337,52711
31473,52711
27653,52711
196830,52711
57483,52711
57483,52674
42903,52711
79365,52711
171581,52711
171581,52669
171581,52670
56212,52686
20994,52711
20994,52686
199575,52711
178446,52674
17108,52671
280795,52701
123366,52694
97414,52711
97414,52694
97414,52686
72977,52711
67669,52711
188102,52711
188102,52670
41497,52711
41497,52674
244563,52711
244563,52566
99819,52670
256311,52674
130747,52674
42542,52711
159140,52711
103686,52674
56481,52674
56481,52552
56481,52540
42757,52506
177865,52506
177865,52540
86616,52711
101307,52711
138754,52540
68197,52711
68197,52670
166560,52711
222731,52711
297265,52711
25754,52711
25752,52711
25751,52711
70575,52711
25753,52711
45181,52670
4956,52694
55596,52711
149023,52711
149023,52674
71114,52670
64679,52711
15460,52694
74974,52711
32079,52711
119213,52711
131475,52669
59996,52711
144471,52711
158426,52694
158426,52711
158426,52569
41035,52711
26298,52569
26298,52694
61415,52694
61415,52711
65612,52694
53406,52711
244836,52621
154188,52621
253959,52621
256679,52711
12076,52552
55472,52711
51649,52711
25896,52711
172008,52711
201847,52711
250608,52711
69204,52711
289314,52711
265180,52703
147533,52465
216156,52711
140979,52711
57563,52694
87492,52711
80680,52711
68715,52566
122047,52711
44092,52671
44092,52711
31418,52686
63069,52711
53853,52711
196802,52684
196802,52711
196802,52670
112501,52566
31879,52711
106635,52711
81113,52711
97193,52711
43863,52711
199534,52674
199534,52711
95874,52711
82239,52711
90523,52711
14459,52694
41234,52711
87925,52711
57749,52711
185567,52711
140276,52711
27341,52711
77951,52711
52010,52711
75258,52711
25475,52711
50114,52711
99785,52686
41545,52686
41842,52686
59101,52711
85518,52711
292498,52711
71034,52711
91580,52711
50119,52711
17699,52711
14666,52711
61856,52711
36597,52711
105528,52711
57573,52711
160019,52711
134688,52711
15501,52711
18434,52711
16080,52711
16080,52669
232866,52670
89602,52711
74295,52648
101330,52711
101330,52694
109809,52711
109809,52669
59838,52711
2089,52711
2089,52674
290729,52711
293633,52711
290542,52711
35917,52711
52364,52711
52364,52670
24091,52711
183662,52711
72103,52711
20362,52711
20362,52703
173761,52711
173761,52670
25391,52684
25391,52711
64160,52711
64161,52711
64161,52674
64372,52711
31775,52711
255476,52711
253899,52711
38470,52711
125257,52566
207933,52711
49585,52686
36407,52669
136743,51547
136743,52711
136743,52674
136743,51237
238203,52566
107413,52566
205819,52711
205819,52279
205819,50351
205819,52674
238628,50532
238628,49780
238628,52686
260001,52711
57875,52566
256092,52711
198225,52566
248870,52711
61525,52711
61525,52703
156317,52711
145762,52711
299313,52566
222772,52670
25553,52711
107682,52519
180427,52711
209271,52711
195068,52711
52989,52703
33570,52711
172226,52711
91343,52711
40661,52711
156356,52711
230743,52711
85910,52711
199851,52670
128154,52569
128154,52295
180147,52670
227094,52711
244801,52711
141152,52670
25353,52684
25353,52711
25353,52694
25353,52669
272692,52711
79723,52689
50400,51547
50400,52711
50400,52686
50400,51237
258070,52674
76424,52711
68097,52694
68097,52711
264309,52711
2516,52711
251260,52711
87799,52686
203793,52674
203793,52686
226948,52711
249266,52711
35632,52711
44888,52711
11813,52694
11813,52703
43453,52711
194393,52711
99258,52711
29032,52711
29032,52674
29032,52703
280134,52711
28668,52711
56154,52711
108852,52711
154515,52711
43193,52711
70512,52703
38471,52711
73997,52711
27105,52711
30302,52711
30302,52694
30302,52674
45256,52711
45256,52694
57789,52711
57789,52694
57789,52621
61233,52711
257093,52711
263915,52674
167581,52674
258358,52711
30855,52711
241842,52674
241842,52552
241842,52711
32182,52711
109500,52711
16432,52711
20053,52711
47553,52711
90652,52711
90652,52674
90652,52621
28768,52711
85162,52711
78522,52711
65214,52711
64075,52711
38460,52711
56929,52711
40644,52566
103236,52701
85651,52711
34623,52711
130474,52711
37133,52686
18122,52686
240510,52674
84111,52671
82450,52686
82450,52540
82450,52569
82450,52711
103972,52506
37128,52686
15476,52711
15476,52674
69065,52711
77067,52711
117007,52711
20342,52711
20342,52671
98344,52566
98344,52671
273922,52711
91316,52711
34650,52711
11115,52711
42734,52711
62804,52711
22515,52711
209367,52711
25646,52711
16639,52506
104329,52711
73091,52711
73091,52694
73091,52212
291155,52711
164251,52711
88486,52703
197489,52711
59159,52711
84352,52711
205596,52711
171274,52711
287495,52674
14808,52519
14808,52671
34182,52671
262551,52694
38125,52711
28778,52711
30972,52711
83519,52711
244403,52711
58760,52711
81347,52648
131631,52711
48135,52711
28019,52711
41077,52279
36132,52506
36132,52540
28967,52279
270403,52295
270403,52694
222649,52711
294959,52703
294959,52711
295315,52711
58433,52711
58433,52694
58433,52674
58433,52621
288281,52711
237791,52621
140222,52711
188538,52711
188538,52674
188538,52703
186161,52694
186161,52711
186161,52621
56178,52694
77412,52711
121020,52711
33001,52711
20675,52711
43075,52711
114302,52711
114302,52694
147441,52711
46217,52569
46217,52711
60479,52694
60479,52674
206563,52711
206563,52621
39298,52295
265195,52670
17234,52566
298077,52711
157305,52711
212167,52566
250657,52711
55152,52711
58700,52465
78399,52694
143451,52703
90978,52711
52853,52711
72638,52711
232100,52711
49431,52711
9742,52674
17009,52711
167963,52670
57106,52694
57106,52674
165477,52711
244001,52711
203179,52711
202573,52540
162406,52566
162437,52566
21811,52694
55538,52711
22585,52694
22585,52711
203766,52711
100042,52711
233423,52711
30449,52711
128606,52711
206821,52711
55308,52711
289575,52711
284246,52711
103528,52711
79544,52711
79475,52711
258086,52711
184061,52711
261037,52711
301566,52711
38459,52711
80920,52711
256913,52694
14524,52711
15741,52711
114750,52711
13617,52552
17893,52670
40074,52711
40074,52670
17808,52671
209361,52711
15199,52711
14142,52711
14539,52671
214096,52711
22609,52701
43768,52355
43768,52709
43768,52686
43768,52109
157380,52711
128142,52689
128142,52711
128142,52694
190870,52694
190870,52569
285843,52711
248211,52701
268174,52711
266856,50797
266856,52711
266856,52694
266856,52703
272602,52569
272602,52711
182349,52711
13646,52689
56152,52711
66707,52711
64928,52711
282848,52711
227735,52711
158439,52711
69060,52670
100416,52711
200044,52711
232679,52711
192558,52701
193726,52569
193726,52711
193726,52694
193726,52674
193726,52295
193726,52566
193726,52621
228813,52711
102410,52711
20789,52711
20789,52674
17175,52711
40925,52711
7267,52694
7267,52689
15149,52506
204768,52569
204768,52694
201759,52694
202215,52694
283726,52694
289153,52694
15011,52711
295087,52694
13835,52711
140818,52552
18940,52694
18940,52279
14866,52711
45127,52670
45127,52711
17780,52279
19222,52711
17143,52711
36683,52566
15542,52711
15542,52686
18232,52671
263614,52694
263614,49332
263614,52711
23515,52711
10258,52711
32080,52711
267806,52711
159153,52711
72933,52566
136459,52674
48186,52711
48186,52674
29596,52711
98404,52711
191037,52711
17963,52711
253256,52711
254194,52711
151679,52711
242828,52566
241868,52711
241868,52566
119892,52671
119892,52711
110416,52711
304023,52711
304023,52674
304023,52566
252391,52566
142507,52711
155890,52694
137769,52648
137769,52621
241771,52711
54658,52711
90816,52703
90816,52711
90816,52670
40383,52711
159121,52694
205775,52711
55317,52694
66129,52694
45368,52694
105001,52519
228445,52506
228445,52540
80957,52711
80957,52694
80957,52674
33838,52711
114324,52711
101135,52711
214081,52711
24047,52711
77348,52711
81244,52711
50291,52711
87235,52711
22460,52701
303623,52711
148430,52686
80787,52711
251736,52711
99977,52711
61644,52711
79151,52671
52444,52465
135397,52711
215032,52670
215032,52671
215032,52701
215032,52711
215032,52625
293310,52711
293310,52674
293310,52621
117678,52694
129966,52694
198130,52694
46473,52711
46473,52694
21861,52694
170522,52694
78646,52540
297608,52711
158967,52711
250643,52711
294600,52711
41608,52703
42332,52711
42332,52686
294538,52711
63484,52566
45167,52711
9510,52674
13610,52711
184992,52703
254435,52621
43212,52465
16877,52674
16877,52711
227159,52711
83451,52694
83451,52711
83451,52674
139715,52711
34651,52711
29060,52711
50571,52519
50571,52674
50571,52703
50571,52671
17925,52569
17925,52711
17925,52694
17925,52295
17925,52703
44131,52711
136525,52711
68340,52711
68337,52711
68242,52711
237796,52694
40102,52711
143092,52711
109441,52670
84742,52711
88107,52711
164073,52711
19273,52711
27996,52711
183190,52711
35801,52711
235679,52711
10473,52711
34652,52711
46302,52711
21791,52711
66018,52519
120785,52711
43343,52711
72892,52686
94201,52711
102629,52711
102629,52670
58058,52694
140814,52711
19554,52711
37641,52711
45120,52711
33111,52711
133831,52711
63273,52711
22124,52671
121250,52711
116385,52711
81182,52711
121992,52711
6110,52711
6110,52674
96433,52711
238589,52711
238589,52694
171594,52711
76815,52711
71316,52711
155130,52711
238185,52711
31462,52711
167935,52670
78327,52711
81110,52711
211247,52465
27446,52711
134355,52711
111750,52711
81038,52711
146946,52711
38636,52711
254582,52694
163068,52711
49467,52669
25518,52694
270946,52711
75364,52694
299618,52711
