user_id,language_id
639200,21872
639200,52698
639200,52670
345542,49286
345542,52566
345542,52631
090787,52552
090787,25113
090787,52109
99891,21872
99891,52212
99891,52295
1849,52169
1849,51546
1849,52699
4763509,25113
4763509,52674
4763509,52699
8760,49675
8760,23396
8760,50797
360676,49257
360676,49675
360676,47292
9615,52701
9615,52670
9615,52295
520469,46474
520469,52621
520469,29250
05397,49257
05397,51546
05397,21668
16021,51547
16021,51539
16021,50797
8851151,51237
8851151,49286
8851151,40455
9618,51237
9618,52669
9618,48470
2849,48243
2849,52670
2849,52671
71080,52552
71080,52519
71080,52295
982200,48210
982200,52540
982200,52669
25240,48210
25240,52212
25240,52279
7033,52569
7033,51843
7033,52631
02548,52565
02548,49701
02548,52279
3156,52355
3156,33500
3156,52077
67445,48210
67445,52109
67445,46474
9910988,48210
9910988,52694
1365137,52648
1365137,23396
1365137,52631
4672984,33500
4672984,52565
4672984,52279
38235,21872
38235,52670
38235,52566
963856,52689
963856,51539
963856,52694
77318,52674
77318,52621
77318,50351
05156,21872
05156,48210
05156,52565
5308136,52552
5308136,52625
5308136,45855
15268,52698
15268,50797
15268,52621
6020504,52540
6020504,50669
6020504,50190
6039,51493
6039,52565
6039,52621
2798,52569
2798,52169
2798,52539
99863,52625
99863,47991
99863,51799
48860,49257
48860,50190
529490,52355
529490,52670
529490,50351
6527,51843
6527,52495
6527,44351
6742239,52540
6742239,40455
6742239,52703
20693,52648
20693,52625
20693,52212
7284,51237
7284,52109
7284,52711
40028,51546
40028,51843
40028,52540
55730,50532
55730,52684
55730,51799
8677,29250
8677,52701
8677,50351
2739,49675
2739,51237
2739,52670
810131,50669
810131,50190
810131,52631
2025,52689
2025,52699
2025,51799
74981,51546
74981,51237
74981,52631
13784,52506
13784,52539
13784,51493
669291,52671
669291,29250
669291,52631
7582082,50351
7582082,46474
7582082,52703
6413402,52698
6413402,51843
6413402,47292
1784703,25113
1784703,48210
1784703,52699
53460,52539
53460,52709
53460,51542
6300790,21872
6300790,23396
65921,52674
65921,52506
65921,49701
72737,25113
72737,52565
72737,50351
86606,52506
86606,52212
86606,52631
81570,52703
81570,52669
81570,52279
4108,49780
4108,52684
4108,49286
14437,50669
14437,51547
14437,51493
22382,52648
22382,50532
22382,52701
8567,52569
8567,52169
8567,44351
4258964,52552
4258964,50532
4258964,48470
960716,25113
960716,51843
960716,52709
39856,52674
39856,52355
39856,50797
57516,50669
57516,49675
57516,52669
79267,49332
79267,50669
79267,52566
87172,51237
87172,52109
87172,52631
626258,49675
626258,52670
626258,52711
35174,52496
35174,33500
35174,52631
056984,21872
056984,51542
056984,52703
9381228,52496
9381228,52698
9381228,52671
6515,25113
6515,51547
6515,33500
59803,52669
59803,50669
59803,51799
0911,52625
0911,52703
0911,44351
601398,47292
601398,52077
601398,50351
17550,25113
17550,52077
17550,49286
137892,52684
137892,52077
137892,45855
8736560,21668
8736560,49332
8736560,50669
2869,21872
2869,48470
2869,40455
114756,46474
114756,50797
114756,52566
74330,52169
74330,51546
74330,52698
615344,52625
615344,51546
615344,47292
55300,52689
55300,52506
55300,51547
0304254,21872
0304254,51539
0304254,50351
269154,52569
269154,51843
269154,52631
28269,52376
28269,46474
28269,47991
7858075,52674
7858075,52694
7858075,52686
505137,52674
505137,52698
505137,49286
32531,21872
32531,52701
32531,52648
9914566,33500
9914566,52684
054204,21872
054204,52506
054204,52540
475461,51547
475461,48243
475461,51799
35819,49780
35819,52684
35819,52701
26617,49701
26617,49675
26617,51237
358168,52669
358168,49286
358168,52519
6966943,52496
6966943,52539
6966943,47991
7144,52552
7144,33500
7144,40455
1430,52699
1430,49780
0685,52699
0685,52621
0685,48470
66169,50532
66169,52669
66169,52621
317825,50532
317825,52169
317825,49332
0304278,52109
0304278,52686
0304278,51799
1301239,52552
1301239,52465
1301239,50532
45823,25113
45823,52709
0648,52496
0648,51493
0648,44351
7722016,40455
7722016,51493
7722016,52711
784966,51546
784966,51493
784966,47991
3030575,52539
3030575,52540
3030575,50797
91073,52631
91073,52212
91073,45855
598250,52648
598250,46474
598250,52355
20700,33500
20700,52077
20700,52109
88340,25113
88340,52694
88340,52295
88011,21872
88011,48243
88011,23396
2644,52684
2644,52669
5135,52552
5135,52684
5135,52295
576361,50797
576361,52694
576361,52703
143578,49675
143578,52699
143578,52671
31304,52698
31304,50532
31304,51542
81588,52212
81588,52709
81588,40455
7779451,49257
7779451,33500
7779451,49332
71473,48470
71473,52709
71473,52686
4676302,49780
4676302,47292
4676302,23396
7651564,52684
7651564,52565
7651564,44351
1359,52625
1359,52699
1359,51493
64666,21668
64666,50532
64666,52709
7475554,52552
7475554,51547
7475554,51799
4735878,52569
4735878,51539
4735878,49701
3082449,21668
3082449,52694
3082449,52670
3691,49675
3691,33500
3691,52519
6879419,52569
6879419,50669
6879419,52495
55692,52674
55692,49675
55692,52684
2334991,23396
2334991,52565
2334991,45855
03729,52648
03729,48470
03729,52519
7779,52701
7779,49701
7779,52711
282568,52169
282568,50532
282568,45855
155176,52506
155176,48210
155176,51843
3380,47292
3380,52212
3380,50190
8993,48210
8993,52519
8993,52495
8835776,51843
8835776,52621
8835776,52669
0193,49675
0193,52701
0193,52694
6433647,52496
6433647,52689
6433647,46474
8412178,47292
8412178,49701
8412178,51542
83397,48210
83397,52506
83397,52109
2724370,49286
2724370,50532
2724370,50190
06992,52465
06992,52539
06992,49780
6570,52648
6570,48210
6570,51237
4464037,21668
4464037,44351
6841627,50669
6841627,51237
6841627,47991
0817,48470
0817,52539
0817,52686
71034,52648
71034,52625
71034,52539
554601,21872
554601,52506
554601,52670
179703,52540
179703,52621
179703,52519
4785310,52648
4785310,52552
4785310,51547
1462324,51237
1462324,50532
1462324,52077
1345687,33500
1345687,51493
1345687,48470
475758,52689
475758,49286
475758,52711
40664,51547
40664,23396
40664,52703
10972,48243
10972,49286
10972,45855
1983221,52465
1983221,52539
1983221,51542
717865,29250
717865,23396
717865,50190
312967,52552
312967,49332
312967,52671
7580269,49780
7580269,51237
7580269,52703
46940,52625
46940,49675
46940,52709
528120,52698
528120,52355
528120,52519
1332385,52569
1332385,49286
1332385,52631
7318441,52552
7318441,52169
7318441,25113
8449,50532
8449,51542
8449,52631
48695,52648
48695,52698
48695,52565
4096573,51546
4096573,52684
4096573,50190
338274,52674
338274,52670
338274,45855
8717426,51546
8717426,33500
8717426,49286
8060,52625
8060,49332
8060,52279
0592358,52711
0592358,52109
0592358,40455
819696,52569
819696,51237
819696,52711
5344462,50797
5344462,51493
5344462,52495
5778,51547
5778,33500
5778,50669
480955,52694
480955,50190
480955,40455
0408846,52625
0408846,48243
0408846,50669
557037,52674
557037,51237
557037,52686
31811,51539
31811,52109
31811,47991
22796,52674
22796,23396
22796,52694
0441511,52689
0441511,29250
0441511,52686
0368283,51539
0368283,52539
0368283,48470
2711578,52495
2711578,21668
2711578,44351
232920,52212
232920,52621
056300,51539
056300,48470
056300,52711
986537,51542
986537,52540
986537,52694
20109,46474
20109,52565
20109,52631
5910,52506
5910,52566
5910,52279
40668,52506
40668,52621
40668,52703
3024,52698
3024,50669
3024,50190
618498,49675
618498,52355
618498,40455
666626,46474
666626,52709
666626,52703
142158,52376
142158,51843
142158,49286
479887,49257
479887,52506
479887,23396
3744,52376
3744,50532
3744,52565
61033,21872
61033,52506
61033,47292
7577497,52496
7577497,51237
7577497,52566
9700149,52552
9700149,51539
9700149,51542
7354,51539
7354,52670
7354,52295
076482,52376
076482,49675
076482,50351
34073,52496
34073,49257
34073,51237
0176449,29250
0176449,49701
0176449,51542
907337,52465
907337,50797
907337,52295
40284,51547
40284,52684
40284,52699
5017,48243
5017,51493
5017,52519
990423,21668
990423,52565
990423,45855
09981,33500
09981,51493
09981,52519
453393,52689
453393,48210
453393,51843
95110,51493
95110,52279
95110,52519
5270,50532
5270,48243
5270,52540
8146,21668
8146,51237
8146,51799
6495462,52495
6495462,52701
6495462,52703
28740,52465
28740,52539
28740,52671
0605784,52699
0605784,21668
0605784,50190
0934995,50669
0934995,52670
0934995,52631
5177453,52539
5177453,50190
5177453,52671
24338,52711
24338,52565
24338,52703
378192,52376
378192,52565
378192,52686
5350,52552
5350,52295
5350,40455
4425814,52355
4425814,50532
4425814,52621
697922,52625
697922,46474
697922,52709
962961,29250
962961,52519
962961,52295
80190,50532
80190,52212
80190,49286
8172186,52686
8172186,48470
8172186,52671
5737095,33500
5737095,52701
5737095,52212
2411,49257
2411,51539
2411,23396
6279505,49257
6279505,52540
6279505,52670
5381,52694
5381,50797
5381,52566
78429,50797
78429,52686
78429,49286
2383546,46474
2383546,52669
2383546,52631
4000669,52565
4000669,52694
4000669,45855
558934,51546
558934,49701
558934,50669
243911,52376
243911,49701
243911,49286
55870,51237
55870,52565
55870,48470
4858,52506
4858,52279
4858,40455
222026,52689
222026,50532
222026,50351
46119,51547
46119,49701
46119,52495
07624,52569
07624,51546
07624,52711
2159,52698
2159,44351
2159,45855
0755,52671
0755,52539
0755,47991
78737,52569
78737,48243
78737,50532
69990,21668
69990,52539
69990,52355
786252,48210
786252,52077
786252,52686
88041,29250
88041,52709
88041,48470
18975,52625
18975,51546
18975,52701
6072,50351
6072,50190
6072,52703
5037,49332
5037,52694
5037,51799
079217,52648
079217,29250
079217,52355
4652,52648
4652,47292
4652,52703
3122286,52539
3122286,52355
3122286,52540
8596921,51539
8596921,52709
8596921,49286
4973,52465
4973,33500
4973,49286
5665,49257
5665,52621
5665,40455
4122801,52495
4122801,51493
4122801,52671
81477,52689
81477,48210
81477,52355
1251,52669
1251,52670
1251,47991
838972,52376
838972,48243
838972,52566
6702149,52698
6702149,52077
6702149,52669
6373,52552
6373,52376
6373,52565
8540689,52539
8540689,48243
8540689,49286
190230,52670
190230,52694
0909,52552
0909,52565
0909,52279
31700,50351
31700,52566
31700,52631
5964971,52496
5964971,52169
5964971,52686
4966,52625
4966,51547
4966,52540
658739,46474
658739,45855
415798,52552
415798,52376
415798,52711
1748358,49675
1748358,21668
1748358,51799
3906493,49675
3906493,52684
3906493,47991
5289879,49780
5289879,52566
5289879,52631
0599860,51493
0599860,50190
0599860,52279
7490292,51547
7490292,52694
7490292,52519
666007,52703
666007,52109
666007,52669
60382,52169
60382,52711
60382,52671
526730,52699
526730,51542
526730,50190
8081651,46474
8081651,50669
8081651,29250
147057,52465
147057,51546
147057,51843
813159,48470
813159,51542
813159,52631
2442,52569
2442,49701
2442,52711
3656011,21872
3656011,52669
3656011,40455
1315440,52569
1315440,49780
1315440,40455
7608,51539
7608,52686
7608,51542
7171976,52566
7171976,48243
7171976,49286
7798,46474
7798,49675
7798,45855
350856,52648
350856,52674
350856,47292
54358,52376
54358,51546
54358,52566
61984,52540
61984,49780
61984,52694
1862605,29250
1862605,52279
1862605,52631
5116802,51546
5116802,52709
5116802,52519
7036332,49257
7036332,52699
7036332,51799
61411,49257
61411,46474
61411,49675
4085534,52625
4085534,51843
4085534,52686
6640807,52376
6640807,23396
6640807,52631
29047,52689
29047,52669
29047,52670
0745,52169
0745,50190
0745,45855
793440,52539
793440,33500
793440,51542
0114,52376
0114,52671
0114,45855
5540977,51843
5540977,49332
5540977,50797
086460,52648
086460,52506
086460,52109
3375,52565
3375,52694
3375,52711
87138,51546
87138,52694
87138,45855
82072,33500
82072,50532
82072,52631
475802,52625
475802,33500
475802,52621
524835,52169
524835,52465
524835,51542
0020393,52625
0020393,52709
2030724,25113
2030724,49675
2030724,52566
9412,52540
9412,52077
9412,44351
727167,52552
727167,51547
727167,52711
9317987,52674
9317987,52701
9317987,52686
7995,52465
7995,52671
7995,40455
937646,51547
937646,51237
937646,52703
9576982,49780
9576982,52552
9576982,23396
7745,29250
7745,49332
7745,52279
38129,47292
38129,52669
38129,52670
8045,52674
8045,52506
8045,52631
44389,51546
44389,52694
44389,52671
80284,48243
80284,49701
80284,51799
51336,52689
51336,49332
51336,52279
25288,51547
25288,52540
25288,52295
396005,44351
396005,50669
396005,50351
6934865,50669
6934865,52077
6934865,45855
05431,23396
05431,29250
05431,49780
4797260,52648
4797260,52169
4797260,52703
3985167,52376
3985167,52671
3985167,44351
4663017,52689
4663017,21668
4663017,52686
1878910,51547
1878910,47292
1878910,50351
2076315,21872
2076315,52496
2076315,52376
7896,52689
7896,52621
7896,52295
376359,52684
376359,21668
376359,52566
4070,52496
4070,52631
4070,40455
91916,52625
91916,48243
91916,52699
602935,52625
602935,48243
602935,52566
565543,52625
565543,50797
565543,45855
45700,52674
45700,51493
45700,52709
5578,52689
5578,52540
5578,52671
60737,52689
60737,49332
60737,52519
5740704,50797
5740704,52709
5740704,48470
95892,51843
95892,49286
95892,52671
501036,49332
501036,51493
501036,40455
334358,48470
334358,52699
334358,51542
528867,21872
528867,51539
528867,52212
83862,51539
83862,52621
83862,48470
66684,52496
66684,52565
66684,45855
6244809,52376
6244809,52465
6244809,50797
593067,52569
593067,52355
593067,52519
79630,52674
79630,29250
79630,51539
0276013,52625
0276013,51546
0276013,52540
32933,52686
32933,52566
32933,50351
98684,52506
98684,21668
98684,44351
234649,21872
234649,52077
234649,50797
3160,49332
3160,23396
3160,52519
3478,52648
3478,52566
3478,44351
48120,52465
48120,52699
48120,52212
2958,23396
2958,51546
2958,52684
38700,21668
38700,52698
38700,52212
5811776,21668
5811776,52279
5811776,45855
7567,52506
7567,52694
7567,51799
618622,51546
618622,52699
618622,52709
050649,49780
050649,52552
050649,23396
316487,49286
316487,52566
316487,44351
422372,52552
422372,52689
422372,52539
5404043,52701
5404043,49286
5404043,45855
6165,52169
6165,48210
6165,44351
47645,52631
47645,52109
47645,40455
426803,52699
426803,49701
426803,52519
41524,52169
41524,52212
41524,51493
4326,46474
4326,48243
4326,52671
0343054,52376
0343054,52212
0343054,50797
9210938,51843
9210938,52709
9210938,50190
6825,52465
6825,46474
6825,52694
6824414,47292
6824414,52212
6824414,50797
0181382,52698
0181382,33500
0181382,49701
7281637,52674
7281637,52109
7281637,52519
0595085,48243
0595085,47292
0595085,40455
9171209,52684
9171209,50190
401784,52552
401784,52689
401784,40455
829463,50351
829463,40455
829463,52631
7809562,50532
7809562,49701
7809562,40455
4824,49780
4824,52689
4824,49332
9421,52698
9421,50669
9421,48470
9557739,46474
9557739,52519
3009825,51539
3009825,49701
3009825,52295
88421,47292
88421,52077
88421,50669
9753187,46474
9753187,52709
9753187,52670
31189,51843
31189,33500
31189,52701
675008,21668
675008,52686
675008,52566
36473,47292
36473,40455
36473,52495
3741,52496
3741,52674
3741,21668
529048,52355
529048,52621
529048,47991
463239,51546
463239,48243
463239,49332
5726437,52648
5726437,52625
5726437,52709
98587,33500
98587,52212
98587,52109
8841602,49332
8841602,48470
8841602,45855
0158,52465
0158,49780
0158,49286
78267,52465
78267,51843
78267,40455
7270676,52709
7270676,52565
7270676,51237
173533,52506
173533,48243
173533,52279
10213,52669
10213,52621
10213,51799
35716,52625
35716,51546
35716,52621
930423,51547
930423,52539
930423,51843
5334170,52496
5334170,52698
5334170,52519
978013,51539
978013,52701
978013,51799
1128,51237
1128,52540
1128,51493
591309,46474
591309,21668
591309,52519
238578,52506
238578,48243
238578,23396
1966,52376
1966,52698
1966,52631
25545,48210
25545,52684
25545,52540
9808734,52552
9808734,52212
9808734,49286
94708,21872
94708,46474
94708,52699
9637339,25113
9637339,29250
9637339,52495
668627,46474
668627,50532
668627,52495
85856,23396
85856,52686
85856,47991
19938,52698
19938,51547
19938,52621
54859,52648
54859,52539
54859,49780
4669777,52625
4669777,52565
4669777,52671
8111,52689
8111,52212
8111,52711
786498,51546
786498,51542
786498,40455
80909,52689
80909,49675
80909,52711
8143960,50532
8143960,45855
8143960,52279
54828,47292
54828,52694
54828,40455
852282,48210
852282,52539
852282,51547
7905280,52699
7905280,50797
7905280,48470
6082846,49332
6082846,21668
6082846,52631
63467,52540
63467,52670
63467,51542
478042,52671
478042,52703
478042,45855
17680,52496
17680,52689
17680,52539
624361,52684
624361,50532
624361,45855
5304,52648
5304,23396
5304,50190
9644932,25113
9644932,50797
9644932,44351
2756,21872
2756,52212
2756,23396
63933,52376
63933,52698
63933,52295
02828,51539
02828,52566
02828,52295
842064,44351
842064,52694
842064,52703
961924,52699
961924,47292
961924,44351
07929,52569
07929,23396
07929,49286
196498,29250
196498,52212
196498,52109
986971,52169
986971,52701
986971,52670
0518777,52496
0518777,52698
0518777,52686
20805,52376
20805,29250
20805,52701
53849,52689
53849,48210
53849,52355
925671,52709
925671,48243
925671,52701
9142,29250
9142,51843
9142,52279
4657,52376
4657,52109
4657,52495
7520,52465
7520,52506
7520,51539
7043,48210
7043,52684
7043,52686
80265,52566
80265,52686
80265,51542
57692,25113
57692,49675
57692,51843
6433408,40455
6433408,51493
6433408,51799
41441,52077
41441,49701
41441,44351
92217,49332
92217,52694
92217,50351
0383625,52465
0383625,48243
0383625,52670
11665,52698
11665,51547
11665,52565
3266681,52539
3266681,52709
159910,52355
159910,50532
159910,52711
91990,52506
91990,49675
91990,51542
522688,52625
522688,29250
522688,47991
160865,52569
160865,52670
071976,51539
071976,52694
071976,52703
9048539,49286
9048539,50190
9048539,52631
0290162,52540
0290162,52621
0290162,52703
47560,52376
47560,23396
47560,49286
6829757,52496
6829757,52699
6829757,45855
0652,52625
0652,48210
0652,52689
5215435,52355
5215435,50190
5215435,44351
59747,46474
59747,48243
59747,52669
63045,52631
63045,51843
63045,52671
566728,52077
566728,52686
566728,52711
175806,52625
175806,52621
175806,51799
38036,52625
38036,51546
9980822,50532
9980822,52694
9980822,40455
200018,52496
200018,52212
200018,52077
837479,29250
837479,52670
837479,45855
5199,52569
5199,52670
5199,52703
9590238,52648
9590238,52552
9590238,52686
44137,52684
44137,52109
44137,52686
1097191,52506
1097191,51546
1097191,52109
796349,52376
796349,52698
796349,52631
3378154,29250
3378154,48243
3378154,52670
49197,21668
49197,23396
49197,52565
2939,52569
2939,52703
2939,52711
5728,49701
5728,48470
5728,52669
302838,51546
302838,52077
302838,52694
371061,40455
371061,52694
371061,47991
92306,52699
92306,50669
92306,52703
4217742,52169
4217742,51843
4217742,50351
36193,52496
36193,49675
36193,50351
844009,52376
844009,50797
844009,49701
0467,51546
0467,47292
0467,51237
66077,49675
66077,51539
66077,52519
329864,33500
329864,52109
33697,51843
33697,23396
33697,51493
612334,52674
612334,50532
612334,52212
3373,49675
3373,52709
3373,51799
77303,52496
77303,52376
77303,52295
44600,52709
44600,52540
44600,51493
7180,52701
7180,52709
7180,52671
48012,29250
48012,52669
48012,44351
86887,48470
86887,47292
86887,52566
3188,49257
3188,49675
3188,52279
0393753,52496
0393753,52701
0393753,52671
29900,52648
29900,51539
29900,49332
9023060,52694
9023060,52519
0260352,33500
0260352,51493
0260352,40455
38269,52631
38269,52621
38269,40455
897526,52465
897526,51237
897526,48470
746289,49257
746289,51493
746289,52703
035241,52169
035241,46474
035241,49675
72537,52689
72537,49332
72537,52540
345206,52648
345206,51546
345206,52077
17498,23396
17498,52709
17498,52212
95277,21872
95277,52709
95277,52295
874890,52699
874890,52540
874890,52694
3732,49332
3732,52701
3732,51542
52889,52698
52889,52674
52889,52689
1484,52621
1484,52670
1484,52495
7168,52540
7168,52109
7168,52279
125765,51547
125765,51542
125765,52279
89213,49332
89213,52540
89213,40455
1856,50532
1856,50797
1856,52686
47359,52689
47359,51546
47359,45855
0493199,52465
0493199,52699
0493199,52169
2292116,49780
2292116,52565
2292116,52686
45742,52539
45742,52355
45742,51493
0348184,52496
0348184,51539
0348184,52295
79343,52671
79343,52699
79343,45855
5531,52625
5531,52565
5531,52077
805182,52669
805182,52566
0505331,52376
0505331,48210
0505331,52671
723455,52169
723455,29250
723455,48243
96359,52625
96359,52699
96359,52703
704057,52376
704057,25113
704057,51547
19979,52539
19979,52701
19979,48243
3860112,52169
3860112,29250
3860112,52565
3447939,23396
3447939,52670
3447939,52703
1696,52552
1696,49257
1696,52279
60469,49675
60469,52621
60469,52670
5099993,52625
5099993,47292
5099993,52701
639632,52674
639632,23396
639632,50669
6826280,51843
6826280,51799
93898,29250
93898,52506
93898,52694
26441,52648
26441,50351
26441,44351
88302,52169
88302,51843
88302,52565
6994839,52552
6994839,50669
6994839,52709
18870,51799
18870,49286
18870,52671
3304158,52566
3304158,52077
3304158,49286
5959015,52703
5959015,49286
5959015,50190
60377,23396
60377,52686
60377,44351
2552929,25113
2552929,50669
2552929,52279
7488535,52109
7488535,50190
7488535,51799
1355613,52376
1355613,21668
1355613,51237
3410,52496
3410,52701
3410,40455
17709,52169
17709,49675
17709,49780
237472,52711
237472,52670
237472,51799
77739,52674
77739,51843
77739,52701
9860,52674
9860,51843
9860,52686
3032903,51546
3032903,52699
3032903,47991
7263610,52669
7263610,48470
7263610,52279
70010,52684
70010,23396
70010,40455
9214336,52699
9214336,52109
9214336,48470
17237,52648
17237,51547
17237,52279
8547396,23396
8547396,52670
8547396,52703
954167,52698
954167,52684
954167,50190
5672130,52496
5672130,48210
5672130,52212
64726,52465
64726,50669
64726,52109
62103,52569
62103,49332
62103,52703
9461639,52621
9461639,50190
463639,52648
463639,52684
463639,52495
763788,52625
763788,23396
763788,52669
977570,51546
977570,51547
977570,52495
7735016,52506
7735016,51539
7735016,47292
6557398,52703
6557398,48470
6557398,52295
0211521,52552
0211521,52376
0211521,52701
9543607,52465
9543607,51542
9543607,52495
780537,52648
780537,49780
780537,52631
6475,44351
6475,52670
6475,52495
45425,49780
45425,52355
45425,52212
789222,52674
789222,52540
789222,49286
33314,48470
33314,52686
33314,52703
6408598,52689
6408598,21668
6408598,52709
61252,51547
61252,49675
61252,33500
667444,52671
667444,51493
667444,52703
668658,52648
668658,49286
668658,51542
90712,52625
90712,52674
90712,49780
4728,51547
4728,50669
4728,52671
1344031,52169
1344031,51237
1344031,52671
368928,29250
368928,50797
368928,51237
8802987,52674
8802987,45855
8802987,52495
9635,52686
9635,52694
9635,40455
184906,52648
184906,48243
184906,52077
20853,52625
20853,52701
20853,48470
6809,52376
6809,52355
6809,21872
5933916,52552
5933916,52540
5933916,49286
7096589,29250
7096589,50797
7096589,49701
2759506,25113
2759506,52711
2759506,52703
76397,52648
76397,50532
76397,51237
6657,49257
6657,51546
6657,52109
32688,52465
32688,40455
32688,51799
804075,52698
804075,51547
804075,50532
2304843,52212
2304843,50797
2304843,52711
7539047,52552
7539047,52684
7539047,52709
38446,21872
38446,49332
38446,51237
0465503,21872
0465503,52709
0465503,52703
7587676,51843
7587676,52621
7587676,52519
68060,48210
68060,52540
68060,45855
368188,52376
368188,51546
368188,52669
92839,21872
92839,33500
92839,52694
41985,50797
41985,51542
41985,50351
0068630,52625
0068630,51843
0068630,52565
184625,52686
184625,48470
184625,47991
86166,52709
86166,51843
86166,52701
9479,51539
9479,52212
9479,52621
731876,52109
731876,52621
731876,52686
84206,52625
84206,49332
84206,52694
805988,50532
805988,49701
805988,49286
2908925,29250
2908925,52711
2908925,50351
7804508,21872
7804508,52686
7804508,52631
383478,23396
383478,49701
383478,52519
840332,52376
840332,52540
840332,52694
49488,49675
49488,51539
49488,52669
92068,51542
92068,49675
92068,52686
3500670,51237
3500670,52566
3500670,52703
71119,52566
71119,49701
71119,49286
932868,52698
932868,48243
932868,40455
60902,21872
60902,48210
60902,47292
839081,48210
839081,49701
839081,52077
2144,52648
2144,52540
2144,52565
2235614,52698
2235614,23396
2235614,51542
295888,52565
295888,52701
295888,52686
662955,33500
662955,49332
662955,49701
810748,52698
810748,52684
810748,52670
4205,52648
4205,49257
4205,51542
6552038,29250
6552038,49780
6552038,47991
6878789,23396
6878789,52621
6878789,52519
5583265,52625
5583265,52077
5583265,51799
87290,52376
87290,50532
87290,50797
5997054,49780
5997054,50532
5997054,48470
82901,49257
82901,45855
82901,50351
651862,52552
651862,52699
651862,52540
7045,49675
7045,51843
7045,52694
8163,49257
8163,52355
8163,52565
0508,52496
0508,51843
0508,50351
6690,52709
6690,50190
6690,52519
4181944,52631
4181944,49780
4181944,45855
69215,52648
69215,23396
69215,52694
0598760,46474
0598760,49332
0598760,49701
47486,51546
47486,52355
47486,49701
535329,47292
535329,52684
535329,45855
2988,52465
2988,47292
2988,48470
068933,49257
068933,52539
068933,52684
601745,52465
601745,50532
601745,44351
5962539,52169
5962539,52212
5962539,52711
8482,49257
8482,52698
8482,50532
35127,52496
35127,52355
35127,51237
622200,25113
622200,49675
622200,52689
50968,29250
50968,51237
50968,52621
2884,51547
2884,52539
2884,52519
826673,51547
826673,50797
826673,52295
627558,48470
627558,52621
627558,49286
5320998,51547
5320998,49332
5320998,52670
260851,52552
260851,50669
260851,52686
4639868,52376
4639868,50797
4639868,52686
5620910,48243
5620910,52670
5620910,52703
755868,49332
755868,52684
755868,48210
3294270,29250
3294270,33500
3294270,52684
8700,48210
8700,33500
8700,51493
11438,52465
11438,49675
11438,44351
46503,29250
46503,50190
46503,50351
4894808,52169
4894808,52355
4894808,52077
8421946,48210
8421946,52212
8421946,52109
471067,48210
471067,33500
471067,49701
827620,52355
827620,50669
827620,52671
2772987,51843
2772987,52686
2772987,52711
5121,46474
5121,52694
1588,48210
1588,51237
1588,49286
6161,29250
6161,52699
6161,48243
650126,48210
650126,50669
650126,50190
4255469,52465
4255469,48210
4255469,52694
877061,51539
877061,50669
877061,50190
570107,52496
570107,49780
570107,52565
648188,48243
648188,47292
9348915,51547
9348915,51799
9348915,52295
35621,48210
35621,52539
35621,52670
066359,25113
066359,50190
066359,52711
231965,52689
231965,52674
231965,52565
205281,52376
205281,52709
205281,40455
5981239,52648
5981239,52552
5981239,51237
16161,52671
16161,52674
16161,52631
57421,48210
57421,50797
57421,45855
66379,49257
66379,52565
66379,50797
80208,51546
80208,49286
80208,52519
63601,52674
63601,52540
63601,45855
90371,52569
90371,52169
90371,44351
7688,52699
7688,47292
7688,51493
783358,48210
783358,48243
783358,52686
05183,48210
05183,50190
05183,40455
90256,52648
90256,48210
90256,48243
2836,52569
2836,52565
10703,52540
10703,51542
10703,52295
262334,52569
262334,29250
262334,48470
703277,52552
703277,52077
703277,52295
2835364,52648
2835364,52569
2835364,45855
387353,52552
387353,52506
387353,52671
5064153,46474
5064153,52355
5064153,47292
54011,52539
54011,52669
54011,47991
5234670,50532
5234670,52109
5234670,52540
534352,52648
534352,51493
534352,52376
36457,52506
36457,52565
36457,52670
2778815,48210
2778815,52355
2778815,51493
3749756,33500
3749756,49701
9193472,52569
9193472,52077
9193472,44351
91794,25113
91794,50797
91794,40455
29808,52465
29808,52506
29808,50351
5871482,46474
5871482,52565
5871482,48470
572490,52648
572490,52552
572490,52565
45305,51547
45305,47292
45305,52566
8758,52495
8758,47292
8758,52519
8841787,49332
8841787,50797
8841787,52295
297143,52648
297143,52669
297143,44351
99873,25113
99873,52506
99873,51843
8868299,52684
8868299,52109
8868299,52703
8171,51539
8171,50669
8171,51799
544716,25113
544716,49701
544716,52694
981873,47991
981873,52539
981873,52519
688802,49780
688802,48470
688802,52671
14403,50351
14403,49257
14403,47991
2243738,52355
2243738,52669
2243738,52295
86002,52496
86002,29250
86002,51493
00045,47292
00045,52621
00045,52686
5027,49257
5027,52539
5027,52670
123981,52496
123981,52077
123981,44351
8785,52355
8785,52684
769092,52552
769092,51237
769092,52669
9629,52496
9629,29250
9629,49675
965287,51546
965287,51237
965287,52671
479096,52496
479096,21872
479096,50797
5371,52496
5371,51547
5371,47292
70740,52540
70740,51493
70740,48470
5316,52684
5316,21668
5316,52621
14906,52621
14906,51799
14906,45855
1752060,50532
1752060,52109
1752060,52279
40179,21872
40179,52279
40179,52519
6802971,52648
6802971,52689
6802971,46474
5242,52519
5242,51799
5242,52703
443029,52355
443029,52565
443029,52295
6191649,52540
6191649,48470
6191649,52495
40460,51493
40460,52566
40460,52711
6267821,52671
6267821,52670
6267821,52631
42315,52648
42315,51539
42315,52295
7423769,52376
7423769,29250
7423769,44351
