user_id,genre_id
8616,36
8616,53
8617,9648
8617,99
8617,37
8618,10402
8618,35
8618,28
8619,53
8619,10749
8619,14
8620,10769
8620,36
8620,14
8621,16
8621,99
8621,878
8622,18
8622,28
8623,12
8623,53
8623,10751
8624,80
8624,35
8624,28
8625,80
8625,18
8625,99
8626,10769
8626,18
8626,27
8627,16
8627,10402
8627,35
8628,10769
8628,10749
8628,10751
8629,36
8629,12
8629,10751
8630,36
8630,37
8630,10751
8631,80
8631,10751
8632,99
8632,12
8632,53
8633,9648
8633,80
8633,10749
8634,18
8634,27
8634,28
8635,80
8635,18
8635,10751
8636,28
8636,37
8636,14
8637,16
8637,10770
8637,28
8638,10752
8638,14
8638,10751
8639,16
8639,10770
8639,35
8640,9648
8640,16
8640,10751
8641,9648
8641,14
8642,37
8642,14
8642,10751
8643,36
8643,878
8643,10751
8644,99
8644,53
8644,878
8645,16
8645,10752
8645,27
8646,10769
8646,18
8646,10751
8647,10769
8647,18
8647,27
8648,10752
8648,18
8649,35
8649,99
8649,10769
8650,80
8650,18
8650,10749
8651,10770
8651,10749
8651,10751
8652,16
8652,99
8652,36
8653,12
8653,10749
8653,14
8654,16
8654,10752
8654,14
8655,10752
8655,10402
8655,10749
8656,27
8656,10769
8656,35
8657,9648
8657,10402
8657,28
8658,28
8658,14
8659,16
8659,9648
8660,99
8660,14
8661,35
8661,36
8661,14
8662,80
8662,14
8662,10751
8663,35
8663,10751
8664,18
8664,99
8664,37
8665,10769
8665,18
8666,10770
8666,99
8666,53
8667,10402
8667,35
8668,10402
8668,99
8668,878
8669,9648
8669,10769
8669,10770
8670,18
8670,53
8670,878
8671,99
8671,28
8671,10751
8672,9648
8672,10769
8672,16
8673,9648
8673,27
8673,10749
8674,10749
8674,99
8674,53
8675,16
8675,10402
8675,878
8676,80
8676,10769
8676,14
8677,10752
8677,10402
8677,10751
8678,878
8678,53
8678,14
8679,18
8679,99
8679,878
8680,35
8680,10770
8680,18
8681,10402
8681,12
8681,28
8682,10752
8682,28
8682,878
8683,10770
8683,28
8683,10751
8684,10752
8684,10749
8684,878
8685,9648
8685,10402
8685,14
8686,10769
8686,10402
8686,10749
8687,10402
8687,10751
8688,27
8688,36
8688,53
8689,80
8689,27
8690,80
8690,16
8690,28
8691,10752
8691,80
8691,14
8692,99
8692,12
8692,14
8693,10402
8693,27
8693,37
8694,10769
8694,99
8695,18
8695,28
8696,35
8696,12
8696,10749
8697,9648
8697,28
8697,36
8698,10769
8698,18
8698,37
8699,10770
8699,12
8699,10751
8700,10769
8700,28
8700,878
8701,878
8701,10749
8701,14
8702,10769
8702,10402
8702,878
8703,10402
8703,18
8703,36
8704,10752
8704,18
8704,14
8705,12
8705,10749
8705,14
8706,10749
8706,18
8706,37
8707,99
8707,18
8707,27
8708,18
8708,28
8708,14
8709,18
8709,27
8709,37
8710,10402
8710,35
8710,36
8711,9648
8711,10402
8711,28
8712,12
8712,10749
8712,14
8713,10752
8713,53
8714,10769
8714,18
8715,10770
8715,10402
8715,27
8716,80
8716,99
8716,37
8717,10402
8717,36
8717,10749
8718,36
8718,37
8718,14
8719,10770
8719,27
8719,36
8720,10769
8720,99
8721,10752
8721,53
8721,878
8722,10769
8722,18
8722,878
8723,16
8723,99
8723,10751
8724,16
8724,10770
8724,53
8725,18
8725,10770
8725,10751
8726,99
8726,35
8726,10749
8727,37
8727,12
8727,10749
8728,18
8728,27
8728,53
8729,10770
8729,37
8730,35
8730,12
8730,28
8731,10769
8731,99
8731,37
8732,9648
8732,53
8732,14
8733,18
8733,14
8733,10751
8734,80
8734,35
8734,53
8735,35
8735,53
8735,10751
8736,36
8736,37
8736,878
8737,10752
8737,28
8737,9648
8738,27
8738,35
8738,10751
8739,18
8739,99
8739,28
8740,18
8740,10770
8740,36
8741,10402
8741,10751
8742,9648
8742,35
8742,28
8743,10402
8743,99
8743,36
8744,28
8744,12
8744,14
8745,99
8745,27
8745,10749
8746,10402
8746,18
8746,80
8747,80
8747,37
8747,10751
8748,16
8748,10769
8749,18
8749,36
8749,12
8750,10752
8750,80
8751,16
8751,10402
8751,12
8752,18
8752,878
8752,10751
8753,10769
8753,18
8753,878
8754,10752
8754,16
8754,10769
8755,16
8755,37
8755,14
8756,35
8756,10770
8756,99
8757,10752
8757,18
8757,10402
8758,12
8758,37
8758,14
8759,10752
8759,10749
8760,18
8760,10770
8760,12
8761,27
8761,14
8762,16
8762,10770
8762,878
8763,12
8763,28
8763,37
8764,10770
8764,99
8764,10749
8765,10752
8765,16
8765,35
8766,10770
8766,35
8766,36
8767,10769
8767,53
8767,14
8768,18
8768,28
8768,37
8769,10752
8769,12
8770,10752
8770,10402
8770,10749
8771,28
8771,12
8772,10770
8772,14
8773,10402
8773,10770
8773,36
8774,28
8774,53
8775,18
8775,28
8775,12
8776,16
8776,27
8776,14
8777,10769
8777,37
8778,10749
8778,53
8778,10769
8779,10752
8779,99
8779,878
8780,10402
8780,35
8781,18
8781,99
8782,9648
8782,10749
8782,37
8783,35
8783,99
8783,878
8784,27
8784,35
8784,10749
8785,9648
8785,10770
8785,878
8786,10770
8786,35
8786,36
8787,10770
8787,99
8787,36
8788,16
8788,18
8788,9648
8789,36
8789,37
8789,10751
8790,10752
8790,10770
8790,10749
8791,9648
8791,27
8791,36
8792,18
8792,36
8793,12
8793,10749
8793,878
8794,16
8794,27
8794,10749
8795,10769
8795,10402
8795,27
8796,9648
8796,18
8796,10402
8797,80
8797,35
8797,36
8798,10752
8798,10770
8798,36
8799,36
8800,9648
8800,35
8800,28
8801,10769
8801,18
8802,80
8802,53
8802,10751
8803,10752
8803,10749
8803,37
8804,10752
8804,99
8804,36
8805,12
8805,37
8805,14
8806,80
8806,36
8806,37
8807,80
8807,37
8807,878
8808,16
8808,10770
8808,9648
8809,10752
8809,35
8809,14
8810,10752
8810,12
8810,36
8811,10752
8811,10751
8812,99
8812,878
8812,10751
8813,37
8813,878
8814,9648
8814,10770
8814,10751
8815,80
8815,10769
8816,35
8816,12
8816,53
8817,10402
8817,99
8817,12
8818,80
8818,10770
8818,10749
8819,9648
8819,10402
8819,10749
8820,10752
8820,53
8820,878
8821,10769
8821,27
8821,14
8822,10769
8822,28
8822,878
8823,10770
8823,35
8823,12
8824,9648
8824,10770
8824,28
8825,80
8825,10751
8826,9648
8826,14
8826,10751
8827,99
8827,12
8828,10769
8828,27
8828,36
8829,10402
8829,18
8829,14
8830,10752
8830,16
8830,99
8831,28
8831,878
8831,10751
8832,35
8832,10749
8832,878
8833,53
8833,10749
8834,18
8834,35
8834,10751
8835,16
8835,80
8835,14
8836,80
8836,10402
8836,35
8837,10770
8837,35
8837,37
8838,10770
8838,35
8838,12
8839,10769
8839,99
8839,10749
8840,16
8840,28
8840,14
8841,12
8841,10749
8842,27
8842,12
8842,878
8843,16
8843,36
8843,10751
8844,18
8844,10749
8844,10751
8845,878
8845,37
8845,14
8846,10402
8846,18
8846,53
8847,99
8847,12
8847,37
8848,10769
8848,35
8848,10751
8849,10769
8849,10770
8849,99
8850,80
8850,36
8851,16
8851,18
8851,36
8852,80
8852,36
8852,10751
8853,10402
8853,14
8854,80
8854,10770
8854,37
8855,12
8855,37
8855,10751
8856,80
8856,10769
8856,36
8857,80
8857,10770
8857,14
8858,10752
8858,53
8858,878
8859,37
8859,53
8859,10749
8860,10769
8860,37
8860,878
8861,35
8861,10749
8861,14
8862,9648
8862,10770
8862,10751
8863,9648
8863,10402
8863,12
8864,16
8864,10769
8864,10402
8865,10769
8865,14
8865,10751
8866,28
8866,10749
8866,10751
8867,37
8867,99
8867,10749
8868,10752
8868,16
8868,99
8869,80
8869,37
8870,10770
8870,37
8871,28
8871,37
8871,14
8872,10402
8872,99
8872,37
8873,99
8873,10749
8873,14
8874,18
8874,10770
8874,28
8875,27
8875,14
8876,10769
8876,18
8876,35
8877,10769
8877,18
8878,9648
8878,878
8878,14
8879,9648
8879,18
8879,14
8880,16
8880,10402
8880,878
8881,10752
8881,10769
8881,37
8882,18
8882,99
8882,10749
8883,10402
8883,878
8884,10752
8884,16
8884,12
8885,35
8885,14
8886,36
8886,37
8886,878
8887,10752
8887,10769
8887,14
8888,27
8888,28
8888,14
8889,9648
8889,10402
8889,53
8890,9648
8890,35
8891,10752
8891,36
8892,10770
8892,35
8892,14
8893,27
8893,14
8894,9648
8894,10402
8894,12
8895,80
8895,10770
8895,28
8896,18
8896,27
8896,14
8897,16
8897,10402
8897,27
8898,10752
8898,10770
8898,18
8899,10752
8899,27
8899,12
8900,10752
8900,99
8901,18
8901,12
8901,10751
8902,10770
8902,35
8902,14
8903,9648
8903,28
8903,37
8904,18
8904,99
8905,80
8905,35
8905,10749
8906,16
8906,14
8907,10752
8907,16
8907,80
8908,80
8908,35
8908,36
8909,27
8909,37
8909,878
8910,80
8910,10752
8910,10751
8911,10402
8911,12
8911,37
8912,16
8912,99
8912,12
8913,80
8913,18
8913,10751
8914,10769
8914,12
8914,10751
8915,10769
8915,36
8915,10749
8916,9648
8916,10770
8916,878
8917,9648
8917,16
8917,10749
8918,16
8918,80
8918,878
8919,35
8919,37
8919,14
8920,12
8920,53
8920,10751
8921,37
8921,35
8921,10749
8922,10769
8922,37
8922,878
8923,10749
8923,10770
8923,53
8924,10769
8924,53
8924,14
8925,18
8925,12
8925,37
8926,10769
8926,18
8926,53
8927,12
8927,53
8928,10752
8928,36
8928,9648
8929,10770
8929,99
8929,53
8930,10402
8930,35
8930,28
8931,10402
8931,35
8931,37
8932,10752
8932,10769
8932,10770
8933,10752
8933,36
8933,37
8934,35
8934,27
8934,53
8935,27
8935,36
8935,10749
8936,35
8936,99
8937,10770
8937,99
8937,37
8938,99
8938,36
8938,14
8939,9648
8939,99
8939,12
8940,10752
8940,80
8940,99
8941,9648
8941,10770
8941,80
8942,10402
8942,10770
8942,36
8943,10752
8943,37
8943,53
8944,12
8944,53
8944,878
8945,9648
8945,35
8945,12
8946,9648
8946,18
8946,53
8947,16
8947,99
8947,10749
8948,80
8948,53
8948,14
8949,99
8949,36
8949,53
8950,10769
8950,10402
8950,14
8951,16
8951,18
8952,80
8952,12
8953,80
8953,10769
8953,10402
8954,53
8954,10749
8954,10751
8955,10770
8955,10749
8955,14
8956,80
8956,28
8956,10749
8957,99
8957,10402
8957,27
8958,10402
8958,36
8958,37
8959,10752
8959,18
8959,14
8960,35
8960,27
8961,10402
8961,10770
8962,28
8962,878
8963,16
8963,28
8963,14
8964,80
8964,10770
8964,878
8965,10752
8965,12
8965,10749
8966,18
8966,53
8967,10769
8967,35
8967,53
8968,10769
8968,12
8969,9648
8969,10402
8969,10751
8970,16
8970,10769
8970,53
8971,10752
8971,53
8972,9648
8972,37
8973,28
8973,10751
8974,10402
8974,27
8974,12
8975,80
8975,10769
8975,18
8976,18
8976,35
8976,28
8977,12
8977,53
8977,36
8978,80
8978,35
8978,10751
8979,10752
8979,10769
8979,10402
8980,37
8980,27
8980,10749
8981,10769
8981,18
8981,14
8982,80
8982,12
8982,53
8983,35
8983,28
8983,10751
8984,80
8984,37
8985,10752
8985,35
8985,10749
8986,10752
8986,10769
8986,10751
8987,10749
8987,878
8987,14
8988,10752
8988,27
8988,28
8989,10770
8989,10402
8989,35
8990,10752
8990,10402
8990,12
8991,10769
8991,18
8991,10749
8992,16
8992,10770
8992,878
8993,9648
8993,10769
8993,37
8994,28
8994,36
8995,99
8995,53
8995,878
8996,10752
8996,35
8996,37
8997,18
8997,10751
8998,80
8998,27
8998,36
8999,12
8999,14
8999,10751
9000,12
9000,53
9000,10751
9001,12
9001,36
9001,14
9002,99
9002,37
9002,10751
9003,9648
9003,10769
9003,36
9004,9648
9004,80
9004,36
9005,10769
9005,35
9005,14
9006,10752
9006,10769
9006,12
9007,18
9007,35
9007,10749
9008,10770
9008,28
9009,53
9009,36
9009,37
9010,16
9010,27
9010,99
9011,10752
9011,28
9012,10752
9012,37
9012,878
9013,18
9013,99
9013,878
9014,80
9014,10770
9014,99
9015,10769
9015,10402
9015,28
9016,10402
9016,10770
9016,18
9017,10770
9017,53
9017,10751
9018,16
9018,28
9018,37
9019,99
9019,36
9019,37
9020,10749
9020,878
9020,14
9021,10770
9021,27
9021,36
9022,9648
9022,10769
9022,10770
9023,10769
9023,36
9023,878
9024,16
9024,53
9025,10752
9025,10770
9025,878
9026,99
9026,12
9026,37
9027,27
9027,36
9027,10751
9028,35
9028,18
9028,99
9029,878
9029,14
9030,80
9030,35
9030,10751
9031,16
9031,10769
9031,37
9032,10752
9032,10770
9032,10749
9033,16
9033,99
9033,28
9034,10402
9034,99
9034,10751
9035,10402
9035,18
9035,80
9036,10402
9036,99
9036,12
9037,10769
9037,99
9037,10749
9038,9648
9038,10749
9038,14
9039,10752
9039,80
9039,10749
9040,18
9040,27
9040,36
9041,16
9041,10752
9041,99
9042,10752
9042,12
9042,10751
9043,10752
9043,53
9043,878
9044,28
9044,37
9044,878
9045,18
9045,36
9045,14
9046,10769
9046,37
9046,53
9047,10402
9047,36
9047,10751
9048,9648
9048,10769
9048,37
9049,9648
9049,27
9050,10402
9050,12
9050,53
9051,80
9051,10770
9052,10769
9052,12
9052,14
9053,9648
9053,36
9053,28
9054,9648
9054,12
9054,14
9055,9648
9055,10769
9055,10751
9056,9648
9056,35
9057,10402
9057,27
9057,28
9058,10769
9058,10402
9058,10751
9059,10402
9059,36
9059,878
9060,80
9060,53
9061,9648
9061,18
9061,14
9062,10769
9062,99
9062,28
9063,10769
9063,18
9063,10751
9064,80
9064,10770
9064,53
9065,10769
9065,18
9065,35
9066,80
9066,37
9066,53
9067,9648
9067,16
9067,10769
9068,10769
9068,37
9068,878
9069,9648
9069,35
9069,12
9070,99
9070,53
9070,878
9071,80
9071,18
9071,12
9072,10769
9072,12
9072,14
9073,10770
9073,37
9073,10749
9074,10770
9074,28
9075,35
9075,14
9076,10752
9076,27
9076,99
9077,9648
9077,80
9077,12
9078,18
9078,12
9078,878
9079,10769
9079,18
9079,14
9080,10402
9080,10770
9080,10749
9081,18
9081,878
9081,10751
9082,10769
9082,10402
9082,10751
9083,10749
9083,12
9083,53
9084,10770
9084,53
9084,10751
9085,18
9085,99
9085,53
9086,16
9086,18
9086,10749
9087,9648
9087,10749
9087,14
9088,36
9088,878
9088,10751
9089,16
9089,18
9089,35
9090,36
9090,10749
9090,10751
9091,80
9091,10402
9091,27
9092,16
9092,18
9092,10749
9093,9648
9093,80
9093,10749
9094,10402
9094,18
9094,36
9095,9648
9095,18
9095,878
9096,10402
9096,18
9096,10751
9097,10770
9097,12
9097,14
9098,10769
9098,27
9098,14
9099,99
9099,12
9099,53
9100,10402
9100,12
9100,878
9101,80
9101,27
9101,10751
9102,99
9102,28
9102,10751
9103,9648
9103,18
9103,36
9104,9648
9104,10770
9105,10752
9105,16
9105,10770
9106,80
9106,53
9106,878
9107,16
9107,53
9107,37
9108,16
9108,14
9109,18
9109,10770
9109,37
9110,10770
9110,36
9110,14
9111,18
9111,14
9111,10751
9112,10769
9112,37
9113,9648
9113,16
9113,99
9114,9648
9114,80
9114,10751
9115,16
9115,35
9115,53
9116,10769
9116,53
9116,14
9117,80
9117,878
9117,14
9118,10769
9118,18
9118,878
9119,80
9119,35
9119,36
9120,10769
9120,10402
9120,28
9121,9648
9121,28
9121,53
9122,16
9122,10769
9122,28
9123,9648
9123,99
9123,28
9124,16
9124,36
9124,14
9125,16
9125,12
9125,10751
9126,80
9126,10769
9126,36
9127,10752
9127,99
9127,53
9128,27
9128,12
9129,10402
9129,36
9130,9648
9130,10769
9130,16
9131,9648
9131,18
9131,27
9132,18
9132,28
9133,36
9133,53
9133,10751
9134,10770
9134,35
9134,14
9135,35
9135,27
9135,14
9136,16
9136,10769
9136,27
9137,10769
9137,35
9137,37
9138,35
9138,18
9138,99
9139,80
9139,99
9139,10751
9140,16
9140,99
9140,12
9141,10769
9141,37
9141,10751
9142,80
9142,10402
9142,10749
9143,10402
9143,37
9143,10751
9144,9648
9144,10770
9144,99
9145,18
9145,36
9146,9648
9146,27
9146,14
9147,18
9147,878
9148,10749
9148,878
9149,10752
9149,10402
9149,10751
9150,10752
9150,99
9151,10752
9151,28
9151,12
9152,18
9152,14
9152,10751
9153,10752
9153,99
9153,14
9154,18
9154,12
9155,18
9155,36
9155,28
9156,10752
9156,27
9157,10402
9157,35
9157,53
9158,10402
9158,99
9158,36
9159,80
9159,12
9159,10749
9160,18
9160,27
9160,28
9161,9648
9161,80
9161,12
9162,80
9162,28
9162,878
9163,80
9163,878
9164,16
9164,10770
9164,99
9165,80
9165,10770
9165,37
9166,9648
9166,10402
9166,80
9167,18
9167,10749
9167,14
9168,18
9168,10770
9169,18
9169,99
9169,14
9170,16
9170,35
9170,878
9171,878
9171,28
9171,14
9172,80
9172,10770
9172,878
9173,10752
9173,27
9173,878
9174,10752
9174,36
9174,53
9175,18
9175,35
9175,10751
9176,10402
9176,27
9176,878
9177,10402
9177,12
9177,10751
9178,80
9178,10752
9178,10751
9179,36
9179,10749
9179,878
9180,80
9180,10402
9180,37
9181,10769
9181,10770
9181,28
9182,10752
9182,28
9183,12
9183,10749
9183,10751
9184,27
9184,10402
9184,35
9185,99
9185,37
9185,878
9186,80
9186,37
9187,27
9187,28
9187,10751
9188,10769
9188,10402
9188,10770
9189,10752
9189,12
9189,14
9190,80
9190,35
9190,37
9191,16
9191,36
9191,53
9192,99
9192,35
9192,878
9193,35
9193,27
9193,10751
9194,53
9194,10749
9195,27
9195,28
9195,53
9196,10769
9196,10770
9196,37
9197,10752
9197,10749
9197,37
9198,53
9198,28
9198,12
9199,9648
9199,35
9199,37
9200,16
9200,99
9200,37
9201,9648
9201,80
9201,10751
9202,16
9202,37
9202,10751
9203,10752
9203,10770
9203,878
9204,18
9204,99
9204,28
9205,12
9205,10749
9205,878
9206,10769
9206,10749
9206,10751
9207,10402
9207,18
9207,878
9208,16
9208,37
9208,53
9209,9648
9209,35
9209,28
9210,80
9210,35
9210,12
9211,80
9211,99
9211,12
9212,16
9212,36
9212,28
9213,35
9213,18
9213,27
9214,18
9214,10770
9215,28
9215,37
9216,28
9216,878
9216,14
9217,35
9217,28
9217,53
9218,37
9218,36
9218,53
9219,10402
9219,18
9220,80
9220,10770
9220,37
9221,18
9221,28
9221,14
9222,35
9222,36
9223,80
9223,35
9223,27
9224,9648
9224,16
9224,10769
9225,10769
9225,14
9226,27
9226,10752
9226,99
9227,80
9227,37
9227,10751
9228,10402
9228,12
9228,37
9229,10402
9229,18
9229,36
9230,53
9230,12
9230,10749
9231,10752
9231,16
9231,35
9232,10752
9232,16
9233,10770
9233,10402
9233,27
9234,10752
9234,10770
9234,99
9235,80
9235,10770
9235,37
9236,35
9236,878
9237,99
9237,12
9238,10769
9238,12
9238,10749
9239,9648
9239,10749
9239,878
9240,10770
9240,878
9240,14
9241,10770
9241,37
9241,14
9242,80
9242,16
9242,35
9243,10770
9243,878
9244,99
9244,36
9244,14
9245,12
9245,53
9245,36
9246,16
9246,9648
9247,16
9247,27
9247,35
9248,80
9248,16
9248,10770
9249,9648
9249,16
9249,10402
9250,12
9250,36
9250,53
9251,35
9251,28
9251,12
9252,9648
9252,12
9252,53
9253,10752
9253,878
9253,14
9254,37
9254,35
9254,10749
9255,9648
9255,18
9255,53
9256,80
9256,99
9256,53
9257,35
9257,99
9257,12
9258,9648
9258,99
9258,80
9259,16
9259,99
9260,10752
9260,10770
9260,14
9261,10402
9261,12
9261,10749
9262,35
9262,99
9262,28
9263,10770
9263,14
9264,10402
9264,18
9264,12
9265,37
9265,28
9265,12
9266,9648
9266,10749
9267,16
9267,10402
9267,53
9268,10752
9268,35
9268,28
9269,10769
9269,99
9270,9648
9270,16
9270,18
9271,10770
9271,99
9271,36
9272,80
9272,16
9272,10770
9273,10749
9273,14
9273,10751
9274,10769
9274,10402
9274,10751
9275,80
9275,27
9275,37
9276,27
9276,12
9276,53
9277,27
9277,53
9277,37
9278,10752
9278,37
9278,878
9279,10752
9279,27
9279,36
9280,10770
9280,99
9280,53
9281,10752
9281,10770
9281,99
9282,10402
9282,27
9282,12
9283,10770
9283,99
9283,36
9284,36
9284,28
9284,10751
9285,80
9285,10769
9285,10770
9286,99
9286,28
9286,10749
9287,80
9287,18
9287,10749
9288,37
9288,28
9288,53
9289,9648
9289,99
9290,12
9290,36
9290,14
9291,80
9291,10402
9291,36
9292,9648
9292,10769
9292,27
9293,10402
9293,99
9294,16
9294,37
9295,10769
9295,36
9295,10751
9296,80
9296,10402
9296,12
9297,80
9297,35
9297,36
9298,10402
9298,27
9299,35
9299,36
9299,10751
9300,10402
9300,18
9300,99
9301,10770
9301,35
9302,9648
9302,37
9302,14
9303,27
9303,10749
9303,878
9304,12
9304,28
9304,10751
9305,10749
9305,99
9305,37
9306,80
9306,10402
9306,10751
9307,10402
9307,99
9307,37
9308,16
9308,35
9308,14
9309,10752
9309,10770
9309,35
9310,9648
9310,10749
9310,878
9311,10769
9311,10770
9311,10749
9312,37
9312,53
9312,14
9313,10769
9313,36
9313,10751
9314,10752
9314,878
9314,14
9315,16
9315,35
9315,12
9316,10752
9316,35
9316,878
9317,99
9317,10749
9317,10751
9318,9648
9318,53
9318,14
9319,10770
9319,28
9319,53
9320,9648
9320,10749
9320,53
9321,53
9321,878
9321,14
9322,10769
9322,28
9322,53
9323,10752
9323,16
9323,36
9324,10402
9324,12
9325,10769
9325,10770
9325,10749
9326,80
9326,99
9326,878
9327,18
9327,36
9328,10749
9328,35
9328,37
9329,80
9329,99
9329,9648
9330,27
9330,99
9330,14
9331,10769
9331,35
9331,10751
9332,18
9332,12
9332,10751
9333,80
9333,10769
9333,878
9334,28
9334,12
9334,10749
9335,35
9335,99
9335,10769
9336,18
9336,12
9336,10749
9337,10752
9337,99
9338,80
9338,28
9338,10751
9339,36
9339,12
9339,10751
9340,16
9340,80
9340,99
9341,10752
9341,35
9341,9648
9342,80
9342,18
9342,28
9343,80
9343,10769
9343,35
9344,18
9344,10749
9344,10751
9345,10770
9345,35
9345,53
9346,10752
9346,35
9346,10749
9347,18
9347,99
9347,53
9348,53
9348,878
9348,10751
9349,35
9349,37
9349,14
9350,10770
9350,28
9350,36
9351,9648
9351,12
9351,36
9352,16
9352,10769
9352,35
9353,18
9353,35
9353,14
9354,10752
9354,12
9354,10749
9355,10402
9355,99
9355,37
9356,16
9356,99
9356,36
9357,10402
9357,36
9357,37
9358,18
9358,10770
9358,10749
9359,10770
9359,37
9359,53
9360,36
9360,53
9360,878
9361,28
9361,878
9361,10751
9362,10402
9362,99
9362,878
9363,18
9363,36
9363,12
9364,28
9364,10749
9365,27
9365,14
9365,10751
9366,10770
9366,35
9367,10769
9367,27
9367,28
9368,9648
9368,10752
9368,878
9369,9648
9369,27
9369,53
9370,9648
9370,35
9370,10751
9371,27
9371,28
9372,80
9372,10749
9372,878
9373,16
9373,10769
9373,53
9374,36
9374,14
9374,10751
9375,10752
9375,18
9375,9648
9376,10769
9376,35
9376,878
9377,10752
9377,27
9377,9648
9378,36
9378,37
9378,10751
9379,9648
9379,99
9380,9648
9380,35
9380,53
9381,10752
9381,10402
9381,10751
9382,10402
9382,16
9382,10770
9383,10769
9383,99
9383,53
9384,80
9384,18
9384,36
9385,10769
9385,18
9385,10770
9386,10769
9386,53
9386,878
9387,16
9387,35
9387,37
9388,10402
9388,28
9388,12
9389,99
9389,10402
9389,35
9390,28
9390,10749
9390,10751
9391,16
9391,10770
9391,18
9392,10752
9392,18
9392,878
9393,80
9393,99
9393,9648
9394,10402
9394,10770
9394,10749
9395,80
9395,37
9395,878
9396,10402
9396,18
9396,37
9397,99
9397,12
9397,36
9398,10402
9398,27
9398,878
9399,18
9399,27
9399,53
9400,28
9400,14
9400,10751
9401,80
9401,10770
9401,10751
9402,16
9402,10770
9402,18
9403,10402
9403,10770
9403,10751
9404,99
9404,27
9404,12
9405,10770
9405,14
9405,10751
9406,10770
9406,27
9406,53
9407,9648
9407,18
9408,27
9408,28
9408,10751
9409,27
9409,99
9409,12
9410,10769
9410,10402
9410,14
9411,10402
9411,37
9411,10751
9412,99
9412,53
9413,16
9413,35
9413,28
9414,9648
9414,35
9414,27
9415,10769
9415,10402
9415,36
9416,18
9416,99
9416,37
9417,12
9417,28
9417,36
9418,12
9418,37
9418,36
9419,28
9419,10749
9419,10751
9420,28
9420,12
9420,53
9421,80
9421,16
9421,18
9422,80
9422,10769
9422,37
9423,9648
9423,35
9423,37
9424,10769
9424,878
9424,10751
9425,35
9425,37
9425,10751
9426,99
9426,37
9426,10749
9427,16
9427,18
9427,878
9428,16
9428,35
9428,12
9429,80
9429,99
9429,53
9430,16
9430,18
9430,14
9431,10769
9431,18
9431,10770
9432,10769
9432,37
9432,878
9433,10402
9433,10770
9433,37
9434,9648
9434,10770
9434,10749
9435,10769
9435,878
9435,14
9436,37
9436,53
9436,878
9437,10769
9437,10770
9437,878
9438,18
9438,28
9438,37
9439,16
9439,37
9439,14
9440,18
9440,35
9440,37
9441,10402
9441,27
9441,12
9442,28
9442,53
9442,14
9443,80
9443,10749
9444,10402
9444,18
9444,14
9445,80
9445,28
9445,14
9446,35
9446,27
9446,14
9447,10752
9447,10402
9447,53
9448,10752
9448,10769
9448,99
9449,9648
9449,10769
9449,10402
9450,10769
9450,10402
9451,80
9451,10749
9451,878
9452,10402
9452,35
9452,10751
9453,10402
9453,37
9454,10770
9454,37
9454,878
9455,9648
9455,10769
9455,10751
9456,80
9456,36
9456,10751
9457,99
9457,12
9457,37
9458,80
9458,53
9458,10749
9459,16
9459,10770
9460,16
9460,878
9461,10749
9461,878
9462,18
9462,35
9462,10749
9463,80
9463,878
9463,14
9464,35
9464,10749
9464,10751
9465,10752
9465,12
9465,10751
9466,16
9466,53
9466,10749
9467,53
9467,99
9467,10749
9468,80
9468,99
9468,9648
9469,99
9469,10402
9469,27
9470,10752
9470,10749
9470,878
9471,10752
9471,35
9471,10751
9472,12
9472,37
9472,878
9473,10402
9473,10770
9473,10749
9474,16
9474,10769
9474,36
9475,9648
9475,16
9475,10749
9476,18
9476,36
9476,37
9477,10402
9477,27
9477,10751
9478,99
9478,28
9479,10769
9479,27
9479,36
9480,80
9480,36
9480,37
9481,27
9481,28
9481,53
9482,10402
9482,878
9482,14
9483,10402
9483,36
9483,12
9484,16
9484,35
9484,53
9485,80
9485,16
9485,10751
9486,10752
9486,14
9487,16
9487,10752
9487,18
9488,10402
9488,27
9488,28
9489,16
9489,80
9489,36
9490,10770
9490,99
9490,10749
9491,35
9491,10402
9491,27
9492,80
9492,10402
9492,27
9493,10770
9493,28
9493,14
9494,9648
9494,10769
9494,27
9495,10402
9495,878
9495,10751
9496,80
9496,28
9497,16
9497,12
9497,10749
9498,37
9498,28
9498,10749
9499,10752
9499,99
9499,14
9500,16
9500,99
9500,80
9501,99
9501,35
9501,27
9502,10402
9502,878
9502,14
9503,35
9503,27
9503,28
9504,10402
9504,99
9504,53
9505,10752
9505,10770
9505,878
9506,18
9506,12
9506,10749
9507,35
9507,28
9507,12
9508,9648
9508,36
9508,14
9509,18
9509,10749
9509,14
9510,9648
9510,10769
9510,53
9511,10752
9511,16
9511,10749
9512,35
9512,27
9512,36
9513,12
9513,10749
9513,878
9514,80
9514,12
9514,37
9515,37
9515,878
9516,10749
9516,10402
9516,53
9517,10749
9517,28
9517,53
9518,10769
9518,28
9518,10749
9519,10402
9519,35
9519,37
9520,9648
9520,18
9520,53
9521,10752
9521,14
9522,10770
9522,878
9522,14
9523,99
9523,36
9523,10751
9524,16
9524,27
9524,12
9525,99
9525,28
9526,10752
9526,10769
9526,37
9527,9648
9527,12
9527,878
9528,12
9528,10749
9528,10751
9529,10770
9529,18
9529,53
9530,10752
9530,35
9530,99
9531,16
9531,36
9531,878
9532,9648
9532,10769
9532,37
9533,9648
9533,10769
