,movie_id,language_id
29233,180420,52694
29234,209276,52711
29235,128113,52566
29236,119685,52711
29237,119685,52566
29238,226247,52711
29239,86834,52711
29240,227783,52711
29241,257346,52566
29242,204668,52674
29243,204668,52694
29244,214418,52621
29245,203715,52694
29246,256628,52711
29247,256628,52694
29248,19501,52711
29249,110381,52694
29250,110381,29250
29251,38080,52694
29252,56415,52694
29253,215031,52694
29254,191104,52711
29255,191104,52689
29256,191104,52569
29257,191104,52694
29258,191104,52109
29259,42216,52711
29260,42216,52703
29261,27196,52711
29262,29290,52711
29263,29290,52566
29264,4112,52711
29265,173455,52711
29266,102855,52711
29267,63143,52711
29268,373745,52711
29269,12685,52711
29270,112731,52711
29271,42551,52711
29272,1732,52711
29273,1732,52674
29274,1732,52670
29275,5494,52711
29276,70993,52694
29277,70993,52711
29278,99119,52694
29279,17456,52711
29280,68123,52674
29281,233917,52648
29282,65674,52711
29283,65674,52694
29284,95752,52711
29285,232862,52711
29286,204113,52279
29287,94664,52279
29288,94664,52686
29289,253239,52674
29290,253239,52694
29291,31329,52711
29292,31329,52694
29293,125395,52694
29294,53168,52519
29295,168767,52711
29296,155084,52711
29297,188207,52711
29298,145220,52674
29299,145220,52711
29300,36861,52711
29301,111250,52711
29302,14408,52694
29303,42802,52694
29304,42802,52686
29305,40172,52566
29306,192134,52711
29307,186997,52694
29308,218931,52711
29309,89237,52711
29310,119360,52694
29311,119360,52703
29312,119360,52670
29313,215743,52465
29314,64527,52566
29315,190955,52670
29316,190955,52711
29317,190955,52703
29318,208277,52674
29319,256561,52711
29320,256561,52686
29321,9753,52711
29322,9753,52686
29323,9753,52670
29324,229613,52711
29325,51486,52711
29326,199463,52540
29327,213386,52674
29328,213386,52621
29329,38655,52711
29330,34079,52711
29331,252607,52694
29332,110112,52711
29333,209799,52711
29334,138222,52711
29335,60438,52711
29336,224040,52711
29337,146955,52711
29338,146955,52670
29339,174675,52711
29340,94344,52674
29341,29854,52711
29342,256474,52711
29343,80973,52711
29344,170689,52711
29345,170689,52694
29346,170689,52621
29347,170689,52686
29348,34459,52711
29349,183433,52711
29350,180960,52686
29351,56533,52711
29352,38626,52711
29353,96769,52711
29354,95177,52711
29355,193612,52711
29356,200505,52711
29357,52762,52711
29358,178603,52711
29359,94887,52711
29360,191294,52540
29361,69492,52711
29362,131916,52711
29363,211078,52711
29364,40715,52711
29365,70417,52711
29366,70417,52703
29367,264482,52686
29368,180299,52569
29369,180299,52565
29370,180299,52566
29371,180299,52711
29372,171776,52711
29373,40740,52711
29374,40740,52694
29375,64349,52694
29376,48591,52698
29377,46667,52711
29378,90590,52711
29379,77528,52711
29380,39214,52711
29381,35057,52711
29382,67633,48243
29383,67633,51237
29384,25706,52711
29385,104250,52711
29386,88237,52621
29387,102382,52711
29388,42733,52703
29389,26831,52711
29390,197611,52711
29391,42711,52711
29392,251519,52711
29393,74241,52711
29394,74241,52566
29395,47628,52711
29396,47628,52694
29397,130745,52711
29398,185602,52711
29399,157832,52711
29400,127540,52711
29401,157547,52711
29402,24006,52711
29403,45588,52711
29404,94248,52711
29405,71990,52711
29406,249660,52711
29407,35074,52711
29408,156320,52711
29409,244509,52711
29410,62661,52711
29411,268875,52711
29412,50767,52711
29413,161297,52711
29414,30844,52711
29415,197796,52711
29416,197796,52694
29417,61492,52566
29418,73215,52689
29419,179538,52670
29420,172340,52711
29421,25388,52711
29422,47956,52711
29423,127702,52670
29424,172385,52711
29425,172385,52621
29426,262481,52711
29427,196027,52540
29428,226448,52711
29429,214314,52711
29430,32005,52711
29431,60908,52711
29432,119926,52711
29433,214030,52711
29434,157353,52711
29435,153641,52711
29436,77333,52711
29437,167575,52711
29438,59726,52711
29439,236751,52711
29440,42697,52711
29441,166621,52711
29442,84465,52711
29443,219553,52711
29444,219553,52670
29445,25951,52711
29446,25951,52566
29447,193610,52711
29448,184345,52711
29449,242203,52711
29450,12242,52711
29451,113743,52711
29452,258369,52671
29453,29721,52711
29454,93122,52711
29455,209350,52711
29456,19063,52566
29457,139799,52711
29458,215656,52670
29459,203739,52711
29460,127016,52711
29461,199341,52711
29462,199341,52694
29463,199341,52674
29464,199341,52703
29465,123961,52711
29466,95556,52711
29467,221737,52711
29468,254473,52711
29469,152792,52711
29470,112083,52711
29471,89547,52711
29472,43857,52711
29473,80918,52711
29474,130398,52711
29475,54752,52711
29476,85564,52711
29477,95555,52711
29478,89584,52694
29479,89584,52109
29480,145247,52540
29481,145247,52674
29482,145247,52711
29483,145247,52670
29484,145247,52694
29485,145247,52686
29486,210479,52711
29487,159403,52566
29488,46943,52711
29489,252143,52711
29490,126442,52711
29491,242310,52711
29492,38585,52711
29493,43901,52711
29494,180624,52711
29495,180624,52674
29496,44323,52711
29497,211059,52355
29498,300940,52355
29499,293444,52648
29500,76649,52711
29501,44269,52694
29502,225564,52694
29503,137217,52711
29504,137217,52670
29505,226269,52711
29506,192813,52711
29507,69054,52711
29508,22701,52711
29509,141643,52711
29510,137475,52711
29511,119593,52711
29512,51848,52711
29513,236417,52711
29514,197919,52711
29515,120837,52711
29516,245909,52711
29517,44721,52711
29518,61642,52711
29519,42472,52711
29520,42472,52694
29521,71721,52648
29522,71721,52540
29523,195589,52711
29524,33091,52540
29525,46845,52711
29526,49588,52711
29527,49588,52694
29528,49588,52669
29529,54919,52674
29530,54919,52694
29531,54919,52540
29532,54919,52671
29533,54919,52711
29534,195841,52569
29535,195841,52694
29536,53223,52711
29537,177552,52711
29538,227425,52711
29539,258096,52711
29540,216541,52711
29541,112287,52711
29542,112287,52694
29543,258476,52711
29544,272525,52684
29545,49158,52711
29546,191720,52711
29547,191720,52694
29548,191720,52674
29549,191720,52670
29550,110958,52711
29551,259879,52711
29552,174316,52711
29553,52531,52566
29554,205601,52711
29555,152599,50797
29556,152599,52711
29557,152599,52669
29558,39785,52711
29559,19703,52701
29560,30648,52703
29561,262338,52711
29562,53144,52711
29563,38980,52711
29564,82529,52569
29565,82529,52711
29566,82529,52674
29567,94478,52711
29568,94478,52694
29569,26166,52711
29570,139519,52670
29571,139519,52711
29572,186935,52670
29573,48949,52711
29574,16931,52711
29575,36465,52711
29576,36465,52694
29577,44263,52519
29578,44263,52671
29579,252680,52711
29580,105945,52711
29581,128237,52670
29582,197562,52625
29583,10244,52674
29584,55589,52506
29585,195522,52670
29586,54281,52566
29587,199715,52670
29588,199715,52711
29589,240832,52671
29590,240832,52711
29591,240832,52694
29592,240832,52670
29593,240832,52465
29594,127585,52711
29595,124905,52711
29596,179818,52711
29597,90617,51546
29598,90617,52674
29599,74505,52711
29600,74505,52694
29601,187596,52711
29602,222724,52711
29603,223971,52711
29604,188166,52711
29605,192132,52711
29606,212231,52711
29607,42092,52625
29608,41781,52625
29609,41781,52711
29610,215407,52569
29611,4269,52694
29612,54280,52566
29613,54284,52566
29614,263111,52711
29615,59981,52711
29616,212778,52711
29617,212778,52670
29618,94752,52711
29619,37848,52671
29620,209091,52711
29621,256922,52711
29622,41847,52711
29623,1840,52711
29624,49634,52703
29625,267795,52711
29626,267795,52694
29627,69780,52711
29628,89670,52648
29629,120852,52566
29630,54306,52566
29631,40721,52711
29632,96912,52711
29633,205225,52711
29634,54307,52566
29635,253251,52169
29636,253251,52711
29637,253251,52670
29638,179085,52711
29639,113833,52711
29640,91471,52711
29641,113154,52711
29642,238006,52711
29643,210947,52703
29644,210947,52711
29645,210947,52694
29646,158936,52711
29647,138544,52711
29648,158864,52711
29649,214990,52711
29650,174162,52711
29651,95551,52670
29652,95551,52711
29653,121890,52711
29654,260202,52711
29655,260339,52711
29656,171795,52711
29657,49514,52519
29658,49514,52711
29659,272543,52674
29660,232672,52711
29661,198277,52711
29662,253270,52711
29663,276122,52711
29664,56171,52711
29665,56171,52694
29666,56171,52674
29667,166822,52711
29668,75950,52711
29669,462788,52711
29670,17156,52711
29671,204784,52711
29672,169864,52694
29673,169864,52711
29674,169853,52711
29675,65603,52711
29676,47901,52711
29677,102651,52711
29678,192149,52109
29679,192149,52355
29680,192149,52711
29681,254474,52711
29682,148021,52711
29683,5421,52703
29684,268823,52711
29685,194722,52711
29686,58832,52711
29687,183336,52355
29688,92269,52711
29689,77925,52711
29690,5157,52711
29691,118283,52711
29692,176670,52711
29693,46615,52711
29694,190950,52711
29695,32929,52711
29696,133827,52694
29697,258893,52711
29698,137698,52670
29699,209249,52694
29700,209249,52711
29701,99312,52711
29702,188161,52711
29703,109133,52711
29704,42200,52711
29705,42200,52670
29706,31185,52711
29707,31185,52671
29708,252147,52711
29709,252147,52566
29710,137113,52711
29711,228339,52355
29712,262391,52694
29713,185949,52711
29714,173192,52711
29715,60643,52711
29716,203819,52711
29717,177677,52674
29718,177677,52711
29719,177677,52540
29720,106938,52711
29721,106938,52694
29722,20880,52711
29723,64923,52711
29724,75130,52670
29725,75130,52711
29726,198185,52701
29727,198185,52711
29728,255497,52711
29729,174323,52711
29730,39567,52674
29731,173908,52711
29732,159012,52711
29733,159012,52670
29734,248376,52519
29735,248376,52671
29736,192133,52711
29737,62876,52694
29738,54544,52694
29739,181753,52711
29740,255268,52711
29741,255268,52670
29742,256118,52711
29743,91245,52711
29744,79778,52711
29745,207021,52711
29746,120653,52711
29747,82657,52566
29748,82657,52711
29749,185471,52711
29750,185471,52670
29751,42886,52711
29752,245175,52711
29753,46941,52711
29754,46941,52670
29755,160008,52711
29756,136786,52711
29757,234154,52295
29758,220494,52711
29759,163376,52711
29760,92349,52711
29761,248212,52519
29762,248212,52711
29763,248212,52671
29764,248688,52711
29765,217948,52711
29766,217948,52703
29767,4926,52711
29768,222935,52711
29769,209185,52711
29770,40458,52711
29771,174682,52711
29772,175541,52711
29773,220820,52684
29774,220820,52711
29775,105875,49675
29776,140870,52698
29777,94671,52711
29778,40485,52711
29779,93057,52694
29780,106042,52711
29781,128841,52711
29782,82881,52711
29783,202238,52670
29784,61221,52711
29785,44631,52711
29786,43808,52711
29787,104556,52711
29788,131366,52674
29789,50379,52711
29790,110428,52694
29791,41943,52711
29792,100271,52566
29793,157851,52711
29794,1731,52711
29795,15942,52694
29796,78463,52674
29797,68247,52711
29798,41415,52711
29799,250651,52711
29800,201066,52711
29801,218425,52711
29802,93837,52711
29803,227700,52711
29804,208182,52711
29805,126676,52694
29806,114574,52711
29807,187017,52711
29808,244088,52703
29809,156022,52711
29810,84201,52711
29811,82702,52711
29812,228915,52711
29813,102272,52674
29814,38195,52694
29815,194662,52711
29816,48573,52670
29817,112160,52694
29818,275573,52711
29819,38962,52711
29820,226630,52711
29821,254126,52711
29822,240594,52711
29823,78355,52711
29824,84796,52711
29825,87368,52694
29826,209780,52711
29827,177703,52711
29828,250605,52711
29829,250605,52670
29830,213342,52674
29831,159770,52711
29832,119575,52711
29833,172475,52711
29834,86283,52711
29835,28497,52711
29836,28497,52670
29837,21974,52711
29838,21974,52670
29839,146521,52686
29840,91722,52711
29841,28006,52711
29842,51976,52670
29843,140456,52711
29844,146243,52711
29845,250577,52711
29846,159701,52711
29847,26480,52711
29848,26480,52671
29849,259943,52671
29850,85350,52670
29851,85350,52711
29852,253279,52711
29853,256593,52540
29854,133558,52711
29855,133558,52694
29856,86297,52711
29857,184098,52711
29858,43868,52711
29859,31880,52711
29860,209451,52711
29861,77444,52711
29862,27460,52711
29863,58733,52711
29864,139575,52540
29865,44769,52711
29866,250658,52711
29867,159137,52711
29868,90829,52648
29869,262390,52711
29870,110823,52711
29871,110823,52703
29872,151431,52711
29873,84364,52711
29874,140825,52711
29875,91314,52711
29876,215042,52539
29877,242102,52711
29878,74629,52711
29879,86549,52670
29880,86549,52711
29881,50761,52711
29882,72473,52711
29883,259975,52711
29884,169607,52711
29885,204968,52711
29886,204968,52669
29887,204968,52686
29888,66762,52711
29889,206192,52711
29890,21798,52711
29891,89187,52711
29892,171372,52711
29893,133411,52711
29894,133411,52552
29895,13167,52711
29896,176403,49780
29897,70706,52711
29898,43741,52279
29899,64976,52711
29900,80653,52703
29901,180296,52711
29902,186988,52703
29903,212899,52711
29904,218836,52711
29905,100088,52711
29906,127091,52703
29907,88061,52711
29908,174319,52711
29909,120673,52711
29910,50032,52711
29911,79255,52711
29912,72951,52711
29913,262340,52711
29914,118887,52711
29915,118887,52674
29916,43387,52711
29917,278878,52711
29918,174352,52711
29919,226486,52711
29920,15419,52711
29921,15419,52701
29922,139406,52711
29923,219823,52694
29924,64246,52566
29925,242224,52711
29926,28440,52711
29927,28440,52670
29928,279661,52711
29929,29126,52711
29930,99647,52566
29931,108636,52465
29932,114838,52711
29933,267999,52711
29934,267999,52279
29935,244786,52711
29936,210577,52711
29937,152790,52711
29938,250766,52711
29939,88059,52648
29940,250705,52703
29941,250705,52711
29942,159090,52701
29943,257974,52711
29944,184866,52711
29945,104528,52711
29946,104528,52674
29947,204007,52670
29948,252200,52506
29949,121401,52711
29950,86640,52703
29951,86640,52621
29952,49104,52569
29953,49104,52711
29954,49104,52694
29955,49104,52295
29956,119450,52711
29957,83721,52671
29958,32053,52711
29959,41517,52701
29960,41517,52495
29961,258750,52711
29962,258750,52566
29963,108574,52674
29964,108574,52694
29965,108574,52711
29966,26823,52711
29967,250700,52711
29968,123109,52711
29969,89873,52711
29970,129974,52711
29971,102668,52711
29972,169298,52711
29973,169298,52670
29974,169298,52694
29975,169298,52674
29976,128437,52711
29977,128437,52694
29978,39155,52711
29979,211052,52355
29980,109716,52711
29981,101281,52711
29982,29058,52711
29983,80264,52711
29984,84801,52711
29985,32143,52711
29986,43499,52711
29987,184346,52711
29988,168426,52711
29989,224076,52631
29990,265349,52711
29991,209920,52711
29992,253235,52711
29993,259233,52566
29994,227877,52711
29995,254143,52711
29996,44588,52694
29997,253310,52711
29998,40222,52711
29999,206574,52674
30000,71704,52711
30001,71704,52686
30002,262267,52711
30003,148243,52694
30004,225886,52711
30005,105789,52711
30006,64627,52711
30007,64627,52674
30008,98094,52711
30009,101308,52711
30010,101308,52694
30011,65096,52711
30012,244267,52711
30013,30146,52566
30014,79553,52465
30015,238067,52711
30016,53482,52703
30017,238636,52711
30018,146919,52711
30019,43257,52711
30020,89551,52711
30021,214075,52711
30022,118340,52711
30023,132263,52711
30024,63358,52711
30025,53870,52711
30026,53870,52694
30027,53870,52669
30028,208284,52506
30029,208284,52694
30030,242095,52711
30031,99324,52711
30032,121234,52711
30033,145668,52711
30034,298158,52711
30035,262958,52711
30036,200051,52711
30037,185460,52711
30038,138103,52711
30039,250551,52625
30040,250551,52701
30041,235984,52701
30042,276935,52701
30043,37737,52711
30044,37737,52701
30045,37737,52670
30046,184315,52711
30047,282268,52711
30048,282268,52670
30049,279414,52711
30050,79773,52711
30051,79773,52694
30052,163710,52711
30053,150897,52674
30054,44527,52694
30055,56329,52519
30056,157849,52711
30057,47401,52711
30058,159667,52711
30059,231576,52711
30060,12470,52566
30061,12470,52671
30062,87966,52711
30063,38691,52711
30064,172542,52711
30065,46853,52703
30066,156713,52711
30067,114577,52711
30068,34469,52711
30069,70005,52711
30070,168031,52686
30071,168031,52711
30072,168031,52694
30073,44752,52711
30074,113091,52711
30075,136616,52711
30076,136616,52674
30077,29313,52670
30078,191293,52506
30079,162372,52670
30080,215848,52670
30081,109913,52711
30082,108003,52711
30083,54013,52711
30084,25722,52711
30085,40990,52711
30086,21393,52540
30087,215962,52711
30088,31896,52711
30089,70476,52711
30090,26566,52694
30091,60106,52694
30092,35837,52670
30093,82120,52698
30094,27906,52711
30095,244536,52711
30096,242088,52711
30097,199977,52694
30098,238603,52711
30099,149893,52674
30100,149893,52552
30101,57331,52711
30102,57331,52694
30103,57331,51237
30104,57331,52077
30105,80705,52674
30106,169760,52711
30107,262904,52674
30108,262904,52711
30109,161056,52648
30110,164419,52648
30111,243683,52711
30112,118953,52711
30113,46076,52711
30114,63333,52711
30115,269100,52711
30116,116495,52711
30117,116495,52694
30118,116495,52566
30119,438144,52694
30120,284711,52711
30121,53865,52711
30122,53425,52711
30123,27270,52711
30124,204213,52569
30125,204213,52694
30126,92848,52711
30127,63334,52711
30128,244566,52711
30129,7983,52674
30130,69325,52711
30131,50372,52711
30132,209269,52711
30133,157845,52671
30134,157845,52711
30135,4992,52711
30136,44155,52694
30137,239566,52711
30138,217316,52711
30139,242454,52465
30140,167948,52711
30141,212849,52711
30142,38730,52698
30143,229297,52711
30144,61991,52694
30145,61050,52711
30146,60287,52711
30147,78075,52711
30148,139997,52703
30149,139997,52711
30150,265169,52109
30151,265169,52711
30152,159160,52711
30153,252822,52674
30154,252822,52552
30155,252822,52540
30156,252822,52506
30157,252822,52711
30158,252822,51237
30159,253306,52711
30160,94196,52694
30161,94196,52674
30162,64934,52694
30163,84986,52711
30164,18628,52694
30165,228194,52701
30166,228194,52711
30167,228194,52694
30168,242643,52711
30169,192623,52711
30170,133786,52711
30171,30195,52711
30172,151310,52711
30173,107891,52671
30174,193722,52566
30175,67822,52711
30176,201361,52711
30177,107828,52671
30178,42676,52703
30179,244610,52711
30180,261825,52295
30181,161602,52711
30182,106337,52711
30183,47517,52711
30184,47517,52694
30185,47517,52686
30186,76757,52711
30187,98566,52711
30188,273404,52711
30189,296778,52670
30190,254446,52711
30191,56085,52684
30192,56085,52711
30193,56085,52694
30194,243935,52711
30195,112999,52625
30196,48347,52711
30197,48347,52694
30198,137876,52711
30199,227156,52711
30200,62045,52621
30201,62045,52670
30202,62045,52711
30203,174337,52711
30204,286709,52711
30205,286709,52694
30206,53544,52711
30207,59701,52711
30208,54487,52711
30209,81543,52711
30210,143295,52711
30211,42825,52711
30212,53860,52694
30213,193893,52711
30214,5800,52711
30215,152756,52711
30216,240679,52674
30217,240679,52711
30218,240679,52355
30219,124069,52711
30220,64129,52711
30221,42796,52711
30222,146428,52686
30223,25032,52686
30224,37352,52711
30225,198436,52506
30226,314285,52506
30227,314285,52703
30228,269650,52711
30229,124972,52711
30230,22937,52711
30231,74767,52694
30232,69225,52694
30233,292893,52711
30234,258805,52711
30235,108010,52711
30236,56268,52694
30237,242022,52711
30238,22555,52711
30239,36138,52694
30240,85547,52694
30241,162532,52694
30242,56354,52711
30243,56354,52279
30244,71320,52711
30245,81828,52711
30246,275619,52711
30247,43877,52566
30248,112087,52711
30249,292294,52711
30250,211067,52711
30251,212769,52711
30252,189,52711
30253,255491,52711
30254,272261,52711
30255,213417,52711
30256,65210,52711
30257,249164,52711
30258,33209,52711
30259,257377,52711
30260,86997,52569
30261,122698,52711
30262,290274,52648
30263,75785,52711
30264,123561,52566
30265,95372,52671
30266,265010,52711
30267,157823,52711
30268,31937,52711
30269,176069,52711
30270,85765,52711
30271,82760,52540
30272,44022,52711
30273,32142,52711
30274,211065,52711
30275,297677,52670
30276,198460,52686
30277,76329,52694
30278,209244,52711
30279,41810,52711
30280,197696,52711
30281,221902,52694
30282,257668,52648
30283,29705,52711
30284,60228,52109
30285,56702,52711
30286,288427,52711
30287,245184,49257
30288,98355,52711
30289,220289,52711
30290,202125,52711
30291,262357,52711
30292,38467,52674
30293,38467,52711
30294,174326,52711
30295,91207,52711
30296,127812,52711
30297,25747,52465
30298,180856,52711
30299,261101,52670
30300,261101,52711
30301,282813,52711
30302,124470,52711
30303,39398,52711
30304,209189,52711
30305,273621,52711
30306,256274,52711
30307,89092,52711
30308,64973,52711
30309,64522,52711
30310,285692,52711
30311,285692,52674
30312,285692,52355
30313,38462,52711
30314,40951,52711
30315,47571,52711
30316,74950,52674
30317,252956,52711
30318,242090,52711
30319,46737,52711
30320,46737,52670
30321,119700,52689
30322,189277,52711
30323,64683,52711
30324,88573,52077
30325,247182,52670
30326,207780,52711
30327,2692,52674
30328,254775,52711
30329,241848,52711
30330,126172,52711
30331,402857,52711
30332,94590,52711
30333,76846,52540
30334,242683,52711
30335,98250,52711
30336,198567,52625
30337,174314,52711
30338,40218,52711
30339,116569,52711
30340,147106,52711
30341,56364,52711
30342,56364,52670
30343,285597,52711
30344,117969,52711
30345,49503,52711
30346,203024,52711
30347,201283,52711
30348,177335,52711
30349,242131,52711
30350,118245,52711
30351,35568,52711
30352,76047,52540
30353,285946,52711
30354,242475,52711
30355,286402,52711
30356,57277,52711
30357,107146,52711
30358,52686,52566
30359,124295,52686
30360,47860,52694
30361,238561,52569
30362,204922,52711
30363,199933,52711
30364,212530,52674
30365,216859,52711
30366,234200,52711
30367,216282,52711
30368,283384,52711
30369,188839,52711
30370,192145,52703
30371,192145,52711
30372,254191,52711
30373,244517,52711
30374,80853,52711
30375,154400,52711
30376,80318,52711
30377,98116,52711
30378,246400,52711
30379,250650,52711
30380,288130,52711
30381,184322,52711
30382,244772,52711
30383,287590,52566
30384,27740,52711
30385,117992,52711
30386,117992,52694
30387,83188,52711
30388,121975,52711
30389,180252,52465
30390,135418,52711
30391,88285,52711
30392,27286,52711
30393,71181,52711
30394,2965,52711
30395,32109,52711
30396,32109,52674
30397,72472,52711
30398,72472,52694
30399,33814,52711
30400,29328,52711
30401,16091,52711
30402,16091,52674
30403,96600,52711
30404,72114,52711
30405,179799,52711
30406,269710,52711
30407,196325,52711
30408,196325,52671
30409,87151,52711
30410,198663,52711
30411,136835,52711
30412,244506,52711
30413,166643,52711
30414,55222,52711
30415,13434,52711
30416,79611,52674
30417,79611,52686
30418,26376,52711
30419,109565,52711
30420,34064,50351
30421,179519,50351
30422,16986,52711
30423,16986,52674
30424,79016,52674
30425,248504,52711
30426,270302,52711
30427,169917,52711
30428,223632,52711
30429,282296,52711
30430,95966,52711
30431,261855,52711
30432,261770,52711
30433,265832,52711
30434,244264,52711
30435,60859,52694
30436,60859,52670
30437,85633,52711
30438,215935,52569
30439,215935,52295
30440,245859,52711
30441,264767,52711
30442,29835,52711
30443,276843,52711
30444,26750,52711
30445,154653,52631
30446,279967,52711
30447,211879,50532
30448,265189,52694
30449,265189,52552
30450,265189,52540
30451,265189,52711
30452,13914,52674
30453,2195,52674
30454,8948,52674
30455,84857,52674
30456,117464,52674
30457,117464,52703
30458,19996,52711
30459,237202,52711
30460,127105,52698
30461,94069,52711
30462,42553,52711
30463,111479,52711
30464,111479,52674
30465,182799,52711
30466,264656,52711
30467,68004,52519
30468,68004,52671
30469,230779,52711
30470,230779,52670
30471,127798,52711
30472,87621,52674
30473,87621,52711
30474,54561,52703
30475,38654,52711
30476,257451,52711
30477,103701,52621
30478,116352,52694
30479,69559,52694
30480,251981,52566
30481,254904,52711
30482,18374,52465
30483,42648,52711
30484,42493,52711
30485,157825,52711
30486,116351,52698
30487,17200,52711
30488,52314,52711
30489,282041,52711
30490,198182,52711
30491,292483,52711
30492,284427,52711
30493,284427,52674
30494,222461,52711
30495,287877,52709
30496,60828,52711
30497,64835,52703
30498,270668,52506
30499,170687,52711
30500,149871,52566
30501,37702,52519
30502,241261,52711
30503,174324,52711
30504,219054,52711
30505,199415,52711
30506,199415,52670
30507,27212,52711
30508,84540,52711
30509,205004,52711
30510,205004,52674
30511,69328,52694
30512,116350,52694
30513,47703,52698
30514,20372,52552
30515,102913,52552
30516,209440,52670
30517,239678,52711
30518,93115,52711
30519,179822,52711
30520,53042,52621
30521,230295,52540
30522,295507,52711
30523,15916,52566
30524,123742,52711
30525,267480,52565
30526,15478,52711
30527,57812,52711
30528,57812,52694
30529,126141,52694
30530,157424,52711
30531,190859,52711
30532,263855,52711
30533,246403,52711
30534,42416,52703
30535,37630,52684
30536,254375,52674
30537,254375,52711
30538,254375,52694
30539,210911,52519
30540,65485,52703
30541,58509,52703
30542,250666,52711
30543,42581,52711
30544,42581,52621
30545,42581,52670
30546,43259,52711
30547,140513,52566
30548,271397,52631
30549,215928,52711
30550,253312,52711
30551,149509,52711
30552,250546,52711
30553,158997,52711
30554,8445,52648
30555,8445,52540
30556,86493,52674
30557,26730,52669
30558,44445,52698
30559,22758,52703
30560,28690,52670
30561,43749,52711
30562,151368,52670
30563,151368,52711
30564,244534,52711
30565,286554,52711
30566,91878,52703
30567,56386,52703
30568,50079,52711
30569,52315,52684
30570,52315,52711
30571,26615,52671
30572,84062,52711
30573,234284,52566
30574,49017,52711
30575,88375,52711
30576,38455,52711
30577,38455,52694
30578,33386,52711
30579,1285,52670
30580,227300,52711
30581,107034,52703
30582,83613,52711
30583,63360,52711
30584,118257,52711
30585,118257,52694
30586,118257,52674
30587,118257,52703
30588,118257,52621
30589,118257,52109
30590,169250,52674
30591,169250,48243
30592,262543,52711
30593,241254,52711
30594,152745,52711
30595,100341,52684
30596,227707,52711
30597,25148,52711
30598,28044,52711
30599,33691,52711
30600,27371,52711
30601,109364,52694
30602,107928,52703
30603,38084,52711
30604,43922,52711
30605,156360,52711
30606,75710,52703
30607,39958,52711
30608,39958,52670
30609,73818,52711
30610,47525,52711
30611,25450,52711
30612,244761,52711
30613,251852,52711
30614,153532,52648
30615,188598,52711
30616,188598,52694
30617,188598,52671
30618,206487,52711
30619,204436,52694
30620,204436,52711
30621,8063,52711
30622,8063,52703
30623,8063,52686
30624,293271,52711
30625,293271,52506
30626,293271,52648
30627,293271,52669
30628,206284,52711
30629,53187,52711
30630,297263,52711
30631,53222,52694
30632,46247,52711
30633,52318,52711
30634,21394,52540
30635,26111,52540
30636,108798,52566
30637,146381,52711
30638,108648,52566
30639,273641,52684
30640,273641,52711
30641,273641,52686
30642,54113,52506
30643,54113,52711
30644,54113,52648
30645,54113,52674
30646,54113,52552
30647,54113,52669
30648,54113,52670
30649,54113,52540
30650,169883,52711
30651,34658,52519
30652,62967,52711
30653,246741,52674
30654,246741,52711
30655,276496,52711
30656,282376,49780
30657,282376,52686
30658,37925,52711
30659,37925,52694
30660,43398,52711
30661,261038,52711
30662,23996,52711
30663,239571,52711
30664,245891,52279
30665,245891,52711
30666,245891,52686
30667,208869,52711
30668,62655,52711
30669,62655,52703
30670,286654,52711
30671,91322,52711
30672,38551,52566
30673,205587,52711
30674,157829,52711
30675,244268,52711
30676,15377,52694
30677,35847,52694
30678,256,52694
30679,295538,52711
30680,293205,52711
30681,36072,52566
30682,228150,52711
30683,298317,52711
30684,266285,52506
30685,266285,52711
30686,75007,52711
30687,215211,52694
30688,215211,52711
30689,224282,52711
30690,239563,52711
30691,250989,52674
30692,215379,52711
30693,16049,52506
30694,252102,52711
30695,203186,52711
30696,126323,52711
30697,33387,52711
30698,38457,52711
30699,33388,52711
30700,33389,52711
30701,33392,52711
30702,62692,52686
30703,115232,52686
30704,275318,52711
30705,156597,52711
30706,54557,52711
30707,28302,52711
30708,38458,52711
30709,33393,52711
30710,33394,52711
30711,38461,52711
30712,38463,52711
30713,38454,52711
30714,81707,52711
30715,47455,52694
30716,74276,52711
30717,259442,52711
30718,22072,52711
30719,36323,52506
30720,204762,52694
30721,28437,52711
30722,124124,52711
30723,218778,52711
30724,267333,52711
30725,267336,52711
30726,35017,52711
30727,35017,52703
30728,35017,52670
30729,117869,52670
30730,218043,52711
30731,47454,52694
30732,326038,52686
30733,76207,52694
30734,115214,52711
30735,245844,52552
30736,118658,52703
30737,118658,51546
30738,118658,52711
30739,292445,52674
30740,224946,52670
30741,224946,52711
30742,74790,52711
30743,285025,52674
30744,253292,52711
30745,161426,52711
30746,265016,52711
30747,91237,52465
30748,127862,52711
30749,127862,52694
30750,61138,52711
30751,289727,52694
30752,289727,52711
30753,258193,52711
30754,258193,52674
30755,39262,52711
30756,31275,52711
30757,142946,52711
30758,39263,52711
30759,2813,52694
30760,242512,52711
30761,273997,52711
30762,250578,52711
30763,250578,52540
30764,274127,52711
30765,15021,52670
30766,46314,52506
30767,54445,52711
30768,242582,52711
30769,252457,52711
30770,252457,52686
30771,152736,52711
30772,3937,52711
30773,129943,52709
30774,94513,52709
30775,41097,52279
30776,36523,52711
30777,177572,52711
30778,27501,52711
30779,298538,52711
30780,49706,52519
30781,236735,52670
30782,236735,52109
30783,241742,52686
30784,241742,52711
30785,31446,52711
30786,31446,52686
